mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__n_estimators,param_clf__min_samples_leaf,param_clf__max_features,param_clf__max_depth,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.05293520291646322,3.372553257790086e-05,0.004373709360758464,5.520933288878889e-06,100,1,1.0,2,"{'clf__n_estimators': 100, 'clf__min_samples_leaf': 1, 'clf__max_features': 1.0, 'clf__max_depth': 2}",0.22857142857142856,0.4666666666666666,0.38888888888888884,0.36137566137566135,0.09912977644499822,13
0.052903175354003906,0.00012284473425743525,0.004465818405151367,3.836292493956755e-05,100,2,sqrt,5,"{'clf__n_estimators': 100, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__max_depth': 5}",0.4904761904761905,0.3333333333333333,0.38888888888888884,0.4042328042328042,0.06506430763132752,6
0.1574126879374186,0.0003527732656406819,0.010414203008015951,4.3967529160611434e-05,300,2,1.0,5,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 2, 'clf__max_features': 1.0, 'clf__max_depth': 5}",0.22857142857142856,0.3333333333333333,0.3,0.28730158730158734,0.043701269517257786,16
0.15871191024780273,0.0024593758863864163,0.010572433471679688,8.860771241767008e-05,300,1,sqrt,3,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__max_depth': 3}",0.37777777777777777,0.4666666666666666,0.38888888888888884,0.41111111111111104,0.03954473426678262,1
0.05417497952779134,0.0002332461955668262,0.004575888315836589,5.720798480086143e-05,100,2,sqrt,3,"{'clf__n_estimators': 100, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__max_depth': 3}",0.4904761904761905,0.3333333333333333,0.38888888888888884,0.4042328042328042,0.06506430763132752,6
0.054078102111816406,8.415939446606302e-05,0.004504283269246419,3.2120409153597705e-05,100,3,1.0,5,"{'clf__n_estimators': 100, 'clf__min_samples_leaf': 3, 'clf__max_features': 1.0, 'clf__max_depth': 5}",0.37777777777777777,0.4444444444444444,0.38888888888888884,0.4037037037037037,0.029162992125969667,9
0.05442730585734049,0.00010333556185039357,0.004466533660888672,2.701820099507916e-05,100,1,1.0,3,"{'clf__n_estimators': 100, 'clf__min_samples_leaf': 1, 'clf__max_features': 1.0, 'clf__max_depth': 3}",0.2222222222222222,0.4666666666666666,0.38888888888888884,0.3592592592592592,0.1019696288736015,14
0.16123151779174805,0.000678207872114737,0.010713418324788412,2.042096845484429e-05,300,1,1.0,5,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 1, 'clf__max_features': 1.0, 'clf__max_depth': 5}",0.1111111111111111,0.3,0.38888888888888884,0.26666666666666666,0.11582589460082879,19
0.054015795389811196,0.00013427592888481634,0.0045575300852457685,1.3498693904449964e-05,100,3,1.0,3,"{'clf__n_estimators': 100, 'clf__min_samples_leaf': 3, 'clf__max_features': 1.0, 'clf__max_depth': 3}",0.37777777777777777,0.4444444444444444,0.38888888888888884,0.4037037037037037,0.029162992125969667,9
0.15972042083740234,0.00028888855650014344,0.01068862279256185,5.83894623428905e-05,300,3,sqrt,2,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 3, 'clf__max_features': 'sqrt', 'clf__max_depth': 2}",0.48888888888888893,0.4444444444444444,0.16666666666666666,0.3666666666666667,0.14258056707348266,12
0.16122659047444662,0.00015756039110945402,0.010695854822794596,6.210650173454e-05,300,2,sqrt,,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__max_depth': None}",0.4904761904761905,0.3333333333333333,0.38888888888888884,0.4042328042328042,0.06506430763132752,6
0.162629763285319,0.00035228345722359064,0.01073145866394043,6.642457427480052e-05,300,1,1.0,,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 1, 'clf__max_features': 1.0, 'clf__max_depth': None}",0.1111111111111111,0.3,0.38888888888888884,0.26666666666666666,0.11582589460082879,19
0.16135700543721518,0.00016199664754969496,0.010750055313110352,0.00015302399561771112,300,1,1.0,2,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 1, 'clf__max_features': 1.0, 'clf__max_depth': 2}",0.22857142857142856,0.3,0.3,0.27619047619047615,0.03367175148507369,17
0.16160058975219727,0.00022192770102157585,0.01067042350769043,1.7279454026951708e-05,300,1,1.0,3,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 1, 'clf__max_features': 1.0, 'clf__max_depth': 3}",0.24444444444444446,0.3,0.38888888888888884,0.3111111111111111,0.05949029038595927,15
0.16124701499938965,0.00035119776967646127,0.010722478230794271,7.500208766135491e-05,300,1,sqrt,,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__max_depth': None}",0.37777777777777777,0.4666666666666666,0.38888888888888884,0.41111111111111104,0.03954473426678262,1
0.054074764251708984,0.00016450547938249977,0.0045214494069417315,1.8501991791443532e-05,100,2,1.0,2,"{'clf__n_estimators': 100, 'clf__min_samples_leaf': 2, 'clf__max_features': 1.0, 'clf__max_depth': 2}",0.37777777777777777,0.4666666666666666,0.38888888888888884,0.41111111111111104,0.03954473426678262,1
0.05400371551513672,0.00012077840625438212,0.004532337188720703,2.433505162706457e-05,100,3,sqrt,5,"{'clf__n_estimators': 100, 'clf__min_samples_leaf': 3, 'clf__max_features': 'sqrt', 'clf__max_depth': 5}",0.48888888888888893,0.3,0.38888888888888884,0.3925925925925926,0.0771580246518506,11
0.05452545483907064,0.00014768632062754224,0.004543781280517578,3.1388660871532864e-05,100,2,1.0,3,"{'clf__n_estimators': 100, 'clf__min_samples_leaf': 2, 'clf__max_features': 1.0, 'clf__max_depth': 3}",0.37777777777777777,0.4666666666666666,0.38888888888888884,0.41111111111111104,0.03954473426678262,1
0.05474543571472168,0.00017242834274969798,0.004561185836791992,6.514021439265913e-05,100,2,1.0,5,"{'clf__n_estimators': 100, 'clf__min_samples_leaf': 2, 'clf__max_features': 1.0, 'clf__max_depth': 5}",0.37777777777777777,0.4666666666666666,0.38888888888888884,0.41111111111111104,0.03954473426678262,1
0.16065144538879395,9.378309289789446e-05,0.01070706049601237,3.172928419470477e-05,300,2,1.0,2,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 2, 'clf__max_features': 1.0, 'clf__max_depth': 2}",0.22857142857142856,0.3,0.3,0.27619047619047615,0.03367175148507369,17
