mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__n_neighbors,param_clf__p,param_clf__weights,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.0013561248779296875,7.999100259567052e-05,0.002003272374471029,9.757687941025592e-05,1,1,uniform,"{'clf__n_neighbors': 1, 'clf__p': 1, 'clf__weights': 'uniform'}",0.4444444444444444,0.38888888888888884,0.27777777777777773,0.3703703703703703,0.06928995160692485,3
0.0012748241424560547,6.118894117647857e-06,0.0015409787495930989,1.6412636779199748e-05,1,1,distance,"{'clf__n_neighbors': 1, 'clf__p': 1, 'clf__weights': 'distance'}",0.4444444444444444,0.38888888888888884,0.27777777777777773,0.3703703703703703,0.06928995160692485,3
0.0012554327646891277,5.867013557844719e-06,0.0018857320149739583,7.431150107317212e-05,1,2,uniform,"{'clf__n_neighbors': 1, 'clf__p': 2, 'clf__weights': 'uniform'}",0.3333333333333333,0.14814814814814814,0.26666666666666666,0.2493827160493827,0.07658302429269541,14
0.0012505054473876953,1.5349170119969427e-05,0.0016094048817952473,6.1028429660742104e-05,1,2,distance,"{'clf__n_neighbors': 1, 'clf__p': 2, 'clf__weights': 'distance'}",0.3333333333333333,0.14814814814814814,0.26666666666666666,0.2493827160493827,0.07658302429269541,14
0.0013306935628255208,6.978848437306857e-05,0.001983165740966797,6.14522056903696e-05,3,1,uniform,"{'clf__n_neighbors': 3, 'clf__p': 1, 'clf__weights': 'uniform'}",0.19047619047619047,0.45714285714285713,0.4166666666666667,0.3547619047619048,0.1173369150143913,6
0.0014071464538574219,0.0001982596355331452,0.0020401477813720703,0.0003528634169936461,3,1,distance,"{'clf__n_neighbors': 3, 'clf__p': 1, 'clf__weights': 'distance'}",0.3238095238095238,0.5238095238095238,0.4166666666666667,0.4214285714285715,0.08171905857966912,1
0.0019032955169677734,0.0007558387142913254,0.0019431114196777344,0.00022561612833403515,3,2,uniform,"{'clf__n_neighbors': 3, 'clf__p': 2, 'clf__weights': 'uniform'}",0.19047619047619047,0.4444444444444444,0.3333333333333333,0.32275132275132273,0.10395176034067989,11
0.0012110074361165364,9.18521994621234e-06,0.0014572938283284504,5.092468053055061e-06,3,2,distance,"{'clf__n_neighbors': 3, 'clf__p': 2, 'clf__weights': 'distance'}",0.3333333333333333,0.38888888888888884,0.38888888888888884,0.3703703703703703,0.02618914004394619,3
0.0012208620707194011,6.814305340520864e-06,0.0017265478769938152,6.4279739869089735e-06,5,1,uniform,"{'clf__n_neighbors': 5, 'clf__p': 1, 'clf__weights': 'uniform'}",0.30158730158730157,0.3333333333333333,0.5833333333333334,0.4060846560846561,0.12600204448793506,2
0.0012399355570475261,1.337459992745704e-05,0.00147247314453125,4.120343970240187e-06,5,1,distance,"{'clf__n_neighbors': 5, 'clf__p': 1, 'clf__weights': 'distance'}",0.16666666666666666,0.4444444444444444,0.4444444444444444,0.3518518518518518,0.13094570021973104,7
0.0012171268463134766,4.022614394774044e-06,0.0017329057057698567,2.0821585907801398e-05,5,2,uniform,"{'clf__n_neighbors': 5, 'clf__p': 2, 'clf__weights': 'uniform'}",0.16666666666666666,0.4444444444444444,0.4444444444444444,0.3518518518518518,0.13094570021973104,7
0.0012063185373942058,6.132298063869612e-06,0.0014705657958984375,7.938539142080812e-06,5,2,distance,"{'clf__n_neighbors': 5, 'clf__p': 2, 'clf__weights': 'distance'}",0.14814814814814814,0.3333333333333333,0.4444444444444444,0.30864197530864196,0.12221598687174895,12
0.0011797746022542317,3.7880469928190196e-05,0.0013891061147054036,0.0001138623389535298,7,1,uniform,"{'clf__n_neighbors': 7, 'clf__p': 1, 'clf__weights': 'uniform'}",0.14814814814814814,0.3238095238095238,0.5833333333333334,0.35176366843033513,0.17875982397671075,9
0.0014643669128417969,0.00023186285473151598,0.00904234250386556,0.0006950952460634918,7,1,distance,"{'clf__n_neighbors': 7, 'clf__p': 1, 'clf__weights': 'distance'}",0.14814814814814814,0.4444444444444444,0.4444444444444444,0.345679012345679,0.13967541356771307,10
0.0013973712921142578,0.00015544684141529275,0.006557385126749675,0.001288386181741923,7,2,uniform,"{'clf__n_neighbors': 7, 'clf__p': 2, 'clf__weights': 'uniform'}",0.16666666666666666,0.16666666666666666,0.4523809523809524,0.2619047619047619,0.13468700594029476,13
0.0014556248982747395,0.00020193404658033867,0.010021607081095377,0.0011310183762774661,7,2,distance,"{'clf__n_neighbors': 7, 'clf__p': 2, 'clf__weights': 'distance'}",0.16666666666666666,0.19999999999999998,0.2222222222222222,0.19629629629629627,0.02283116297395917,16
