mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__kernel,param_clf__gamma,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.0015218257904052734,6.481127432891803e-05,0.0013428529103597004,6.776691335764794e-05,0.1,linear,,"{'clf__C': 0.1, 'clf__kernel': 'linear'}",0.13333333333333333,0.1111111111111111,0.13333333333333333,0.1259259259259259,0.010475656017578484,16
0.0014777978261311848,4.2509140450535705e-05,0.0014085769653320312,2.349199450692295e-05,1.0,linear,,"{'clf__C': 1.0, 'clf__kernel': 'linear'}",0.24444444444444446,0.3333333333333333,0.16666666666666666,0.24814814814814812,0.06809176411426013,14
0.0014848709106445312,1.869116508724178e-05,0.0012884934743245442,3.332425037019743e-05,10.0,linear,,"{'clf__C': 10.0, 'clf__kernel': 'linear'}",0.37777777777777777,0.5793650793650793,0.16666666666666666,0.3746031746031746,0.16849837494752382,1
0.001588741938273112,3.112151503435973e-05,0.0012582937876383464,1.62641940358717e-05,100.0,linear,,"{'clf__C': 100.0, 'clf__kernel': 'linear'}",0.37777777777777777,0.5793650793650793,0.16666666666666666,0.3746031746031746,0.16849837494752382,1
0.0016096433003743489,3.2120409153597705e-05,0.0012690226236979167,4.040489600968259e-05,0.1,rbf,scale,"{'clf__C': 0.1, 'clf__gamma': 'scale', 'clf__kernel': 'rbf'}",0.20634920634920637,0.4666666666666666,0.14814814814814814,0.27372134038800705,0.13848649752115316,8
0.0015878677368164062,5.546226342159449e-05,0.001257499059041341,5.7006918735850183e-05,0.1,rbf,0.001,"{'clf__C': 0.1, 'clf__gamma': 0.001, 'clf__kernel': 'rbf'}",0.0,0.13333333333333333,0.14814814814814814,0.09382716049382715,0.06662092623818291,19
0.0015494823455810547,2.8375483790713747e-05,0.001311937967936198,1.0584519953178019e-05,0.1,rbf,0.01,"{'clf__C': 0.1, 'clf__gamma': 0.01, 'clf__kernel': 'rbf'}",0.09523809523809523,0.13333333333333333,0.14814814814814814,0.12557319223985888,0.022286517106075928,17
0.0017823378245035808,0.00027702627045750783,0.0013051033020019531,7.719854672088982e-05,0.1,rbf,0.1,"{'clf__C': 0.1, 'clf__gamma': 0.1, 'clf__kernel': 'rbf'}",0.20634920634920637,0.4666666666666666,0.14814814814814814,0.27372134038800705,0.13848649752115316,8
0.0013840993245442708,1.4910006546919797e-05,0.001191536585489909,3.1469646888134213e-06,1.0,rbf,scale,"{'clf__C': 1.0, 'clf__gamma': 'scale', 'clf__kernel': 'rbf'}",0.3952380952380952,0.4666666666666666,0.08333333333333333,0.31507936507936507,0.1664435392289854,5
0.0013531843821207683,6.344901293504102e-06,0.001184225082397461,1.9172570040726375e-06,1.0,rbf,0.001,"{'clf__C': 1.0, 'clf__gamma': 0.001, 'clf__kernel': 'rbf'}",0.0,0.13333333333333333,0.14814814814814814,0.09382716049382715,0.06662092623818291,19
