mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__kernel,param_clf__gamma,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.0015894571940104167,4.616312932796017e-05,0.0014365514119466145,1.8888142540792333e-05,0.1,linear,,"{'clf__C': 0.1, 'clf__kernel': 'linear'}",0.08333333333333333,0.0,0.24444444444444446,0.10925925925925926,0.10146390764298314,20
0.0015061696370442708,1.3404317628420523e-05,0.0014524459838867188,3.766862648947383e-05,1.0,linear,,"{'clf__C': 1.0, 'clf__kernel': 'linear'}",0.2619047619047619,0.0,0.43333333333333335,0.23174603174603173,0.1781883015203014,14
0.0015884240468343098,8.204424849383074e-05,0.0014428297678629558,3.823644027587872e-05,10.0,linear,,"{'clf__C': 10.0, 'clf__kernel': 'linear'}",0.2619047619047619,0.22857142857142856,0.27777777777777773,0.2560846560846561,0.020505632142937665,10
0.001583417256673177,3.338560152061936e-05,0.0015009244283040364,2.2873553704348935e-05,100.0,linear,,"{'clf__C': 100.0, 'clf__kernel': 'linear'}",0.2619047619047619,0.22857142857142856,0.27777777777777773,0.2560846560846561,0.020505632142937665,10
0.0015215873718261719,1.6577665166896085e-05,0.0014265378316243489,1.9142238893285874e-05,0.1,rbf,scale,"{'clf__C': 0.1, 'clf__gamma': 'scale', 'clf__kernel': 'rbf'}",0.38888888888888884,0.14814814814814814,0.26666666666666666,0.2679012345679012,0.09828587277775377,3
0.0015530586242675781,2.44778988151657e-05,0.0014182726542154949,3.1954810477826954e-05,0.1,rbf,0.001,"{'clf__C': 0.1, 'clf__gamma': 0.001, 'clf__kernel': 'rbf'}",0.14814814814814814,0.14814814814814814,0.4444444444444444,0.24691358024691357,0.13967541356771307,12
0.0014995733896891277,3.276576469561869e-05,0.0014675458272298176,5.9050955271428636e-05,0.1,rbf,0.01,"{'clf__C': 0.1, 'clf__gamma': 0.01, 'clf__kernel': 'rbf'}",0.3,0.14814814814814814,0.4444444444444444,0.2975308641975309,0.12097505603342072,1
0.0014700889587402344,2.244429499771558e-05,0.0014397303263346355,3.079837357061042e-05,0.1,rbf,0.1,"{'clf__C': 0.1, 'clf__gamma': 0.1, 'clf__kernel': 'rbf'}",0.38888888888888884,0.14814814814814814,0.26666666666666666,0.2679012345679012,0.09828587277775377,3
0.0014500617980957031,7.735449066094606e-06,0.0014603137969970703,1.520405329840103e-06,1.0,rbf,scale,"{'clf__C': 1.0, 'clf__gamma': 'scale', 'clf__kernel': 'rbf'}",0.08333333333333333,0.08333333333333333,0.26666666666666666,0.14444444444444446,0.08642416214502248,18
0.0014328161875406902,1.3604955115017795e-05,0.0014352798461914062,3.118881977822695e-05,1.0,rbf,0.001,"{'clf__C': 1.0, 'clf__gamma': 0.001, 'clf__kernel': 'rbf'}",0.14814814814814814,0.14814814814814814,0.4444444444444444,0.24691358024691357,0.13967541356771307,12
