mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__subsample,param_clf__reg_lambda,param_clf__n_estimators,param_clf__max_depth,param_clf__learning_rate,param_clf__colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.022519429524739582,0.0008316237199897881,0.002202113469441732,5.0294579938367264e-05,1.0,1.0,200,2,0.03,1.0,"{'clf__subsample': 1.0, 'clf__reg_lambda': 1.0, 'clf__n_estimators': 200, 'clf__max_depth': 2, 'clf__learning_rate': 0.03, 'clf__colsample_bytree': 1.0}",0.16666666666666666,0.0,0.5555555555555555,0.2407407407407407,0.23277416833289874,20
0.02214964230855306,0.0008378186803675372,0.0021899541219075522,4.1376138359060284e-05,0.8,1.0,200,2,0.1,0.8,"{'clf__subsample': 0.8, 'clf__reg_lambda': 1.0, 'clf__n_estimators': 200, 'clf__max_depth': 2, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 0.8}",0.3333333333333333,0.13333333333333333,0.5666666666666668,0.3444444444444445,0.17708197167232478,2
0.014711538950602213,0.00027130765592876045,0.0019582907358805337,4.486719812298862e-05,0.8,1.0,100,2,0.1,1.0,"{'clf__subsample': 0.8, 'clf__reg_lambda': 1.0, 'clf__n_estimators': 100, 'clf__max_depth': 2, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 1.0}",0.19047619047619047,0.13333333333333333,0.5666666666666668,0.2968253968253968,0.19222739956064885,10
0.01144115130106608,0.0004155580586892788,0.0018529097239176433,9.07314181423987e-06,0.8,10.0,50,2,0.03,1.0,"{'clf__subsample': 0.8, 'clf__reg_lambda': 10.0, 'clf__n_estimators': 50, 'clf__max_depth': 2, 'clf__learning_rate': 0.03, 'clf__colsample_bytree': 1.0}",0.45714285714285713,0.09523809523809523,0.37777777777777777,0.3100529100529101,0.15531421367365517,6
0.01957384745279948,0.00042151444327323637,0.0020575523376464844,6.397560269687557e-05,1.0,1.0,200,1,0.03,1.0,"{'clf__subsample': 1.0, 'clf__reg_lambda': 1.0, 'clf__n_estimators': 200, 'clf__max_depth': 1, 'clf__learning_rate': 0.03, 'clf__colsample_bytree': 1.0}",0.3333333333333333,0.0,0.4000000000000001,0.24444444444444446,0.17497795275581804,17
0.02071094512939453,0.0005501618105254371,0.002197742462158203,0.00012367422310339572,1.0,10.0,200,1,0.03,0.8,"{'clf__subsample': 1.0, 'clf__reg_lambda': 10.0, 'clf__n_estimators': 200, 'clf__max_depth': 1, 'clf__learning_rate': 0.03, 'clf__colsample_bytree': 0.8}",0.45714285714285713,0.0,0.4000000000000001,0.28571428571428575,0.2033729190863107,11
0.015770435333251953,0.0004927890369971171,0.0020340283711751304,9.477197665570456e-05,1.0,1.0,100,3,0.03,1.0,"{'clf__subsample': 1.0, 'clf__reg_lambda': 1.0, 'clf__n_estimators': 100, 'clf__max_depth': 3, 'clf__learning_rate': 0.03, 'clf__colsample_bytree': 1.0}",0.2857142857142857,0.0,0.7000000000000001,0.32857142857142857,0.2873761194212307,4
0.015521526336669922,0.00032132780891600633,0.0018925666809082031,4.118688142184119e-05,0.8,10.0,100,2,0.1,0.8,"{'clf__subsample': 0.8, 'clf__reg_lambda': 10.0, 'clf__n_estimators': 100, 'clf__max_depth': 2, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 0.8}",0.16666666666666666,0.0,0.5666666666666668,0.24444444444444446,0.23778816176703,17
0.024263381958007812,0.0005531504233044613,0.0020641485850016275,1.808771558879382e-05,1.0,10.0,200,3,0.1,0.8,"{'clf__subsample': 1.0, 'clf__reg_lambda': 10.0, 'clf__n_estimators': 200, 'clf__max_depth': 3, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 0.8}",0.16666666666666666,0.13333333333333333,0.7000000000000001,0.3333333333333333,0.2596293654566205,3
0.011782487233479818,0.0005958267548784928,0.0019377072652180989,8.108716783260527e-05,0.8,10.0,50,3,0.1,1.0,"{'clf__subsample': 0.8, 'clf__reg_lambda': 10.0, 'clf__n_estimators': 50, 'clf__max_depth': 3, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 1.0}",0.35714285714285715,0.09523809523809523,0.37777777777777777,0.2767195767195767,0.12860299653828017,14
0.015346288681030273,0.00036603725639452464,0.0019372304280598958,1.8545975617133772e-05,1.0,1.0,100,3,0.1,0.8,"{'clf__subsample': 1.0, 'clf__reg_lambda': 1.0, 'clf__n_estimators': 100, 'clf__max_depth': 3, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 0.8}",0.14814814814814814,0.0,0.7000000000000001,0.28271604938271605,0.30119914788724905,12
0.019413232803344727,0.0001604034415236873,0.002112706502278646,5.3565296996180314e-05,1.0,10.0,200,1,0.03,1.0,"{'clf__subsample': 1.0, 'clf__reg_lambda': 10.0, 'clf__n_estimators': 200, 'clf__max_depth': 1, 'clf__learning_rate': 0.03, 'clf__colsample_bytree': 1.0}",0.45714285714285713,0.09523809523809523,0.4000000000000001,0.3174603174603175,0.1588570921040864,5
0.02376421292622884,0.00110215110237983,0.0021746158599853516,9.053901723948617e-05,0.8,10.0,200,2,0.03,1.0,"{'clf__subsample': 0.8, 'clf__reg_lambda': 10.0, 'clf__n_estimators': 200, 'clf__max_depth': 2, 'clf__learning_rate': 0.03, 'clf__colsample_bytree': 1.0}",0.35714285714285715,0.08333333333333333,0.37777777777777777,0.27275132275132274,0.1342034053809553,15
0.014274676640828451,0.00023568568603792129,0.002015272776285807,3.153700974842302e-05,0.8,10.0,100,1,0.03,1.0,"{'clf__subsample': 0.8, 'clf__reg_lambda': 10.0, 'clf__n_estimators': 100, 'clf__max_depth': 1, 'clf__learning_rate': 0.03, 'clf__colsample_bytree': 1.0}",0.45714285714285713,0.09523809523809523,0.5666666666666668,0.373015873015873,0.20144351827666618,1
0.013248443603515625,0.00012661455783760845,0.0019103686014811199,2.696297579066559e-05,1.0,1.0,100,1,0.1,1.0,"{'clf__subsample': 1.0, 'clf__reg_lambda': 1.0, 'clf__n_estimators': 100, 'clf__max_depth': 1, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 1.0}",0.16666666666666666,0.0,0.5666666666666668,0.24444444444444446,0.23778816176703,17
0.01081411043802897,8.33366063973935e-05,0.0018608570098876953,4.849108025808648e-05,0.8,10.0,50,1,0.1,0.8,"{'clf__subsample': 0.8, 'clf__reg_lambda': 10.0, 'clf__n_estimators': 50, 'clf__max_depth': 1, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 0.8}",0.45714285714285713,0.08333333333333333,0.37777777777777777,0.30608465608465607,0.16080696045518741,8
