mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__n_estimators,param_clf__min_samples_leaf,param_clf__max_features,param_clf__max_depth,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.054670095443725586,0.00015678736411735988,0.004487276077270508,3.2122572044809256e-05,100,1,1.0,2,"{'clf__n_estimators': 100, 'clf__min_samples_leaf': 1, 'clf__max_features': 1.0, 'clf__max_depth': 2}",0.19047619047619047,0.1111111111111111,0.4444444444444444,0.2486772486772487,0.14216961738142225,14
0.054320732752482094,0.00017606598208370447,0.0044850508371988935,3.15123668383795e-05,100,2,sqrt,5,"{'clf__n_estimators': 100, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__max_depth': 5}",0.3333333333333333,0.0,0.38888888888888884,0.2407407407407407,0.17173367584251303,17
0.1615742047627767,0.00015539202074818317,0.010615030924479166,2.7312082853106512e-05,300,2,1.0,5,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 2, 'clf__max_features': 1.0, 'clf__max_depth': 5}",0.35714285714285715,0.13333333333333333,0.4444444444444444,0.31164021164021166,0.1310226416184167,3
0.16091060638427734,0.0002457977224857327,0.010637760162353516,6.482384431271371e-05,300,1,sqrt,3,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__max_depth': 3}",0.3333333333333333,0.0,0.38888888888888884,0.2407407407407407,0.17173367584251303,17
0.05437843004862467,4.948332792687881e-05,0.0045502980550130205,3.484193859506491e-05,100,2,sqrt,3,"{'clf__n_estimators': 100, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__max_depth': 3}",0.3333333333333333,0.0,0.38888888888888884,0.2407407407407407,0.17173367584251303,17
0.05425699551900228,5.729205015156428e-05,0.00455784797668457,2.7322255984685902e-05,100,3,1.0,5,"{'clf__n_estimators': 100, 'clf__min_samples_leaf': 3, 'clf__max_features': 1.0, 'clf__max_depth': 5}",0.45714285714285713,0.13333333333333333,0.38888888888888884,0.32645502645502644,0.13937154733838966,1
0.05478620529174805,0.0002085335431292952,0.004553874333699544,3.51990310855431e-05,100,1,1.0,3,"{'clf__n_estimators': 100, 'clf__min_samples_leaf': 1, 'clf__max_features': 1.0, 'clf__max_depth': 3}",0.16666666666666666,0.1111111111111111,0.4444444444444444,0.24074074074074073,0.14581496062984833,16
0.1618508497873942,0.000339780205359141,0.010678768157958984,4.749778419421607e-05,300,1,1.0,5,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 1, 'clf__max_features': 1.0, 'clf__max_depth': 5}",0.19047619047619047,0.13333333333333333,0.4444444444444444,0.2560846560846561,0.13521805583037702,10
0.05424269040425619,0.00012486160029093053,0.004481395085652669,4.495663841162029e-06,100,3,1.0,3,"{'clf__n_estimators': 100, 'clf__min_samples_leaf': 3, 'clf__max_features': 1.0, 'clf__max_depth': 3}",0.45714285714285713,0.13333333333333333,0.38888888888888884,0.32645502645502644,0.13937154733838966,1
0.16008575757344565,0.00019511686049390105,0.010616302490234375,7.663318592463954e-05,300,3,sqrt,2,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 3, 'clf__max_features': 'sqrt', 'clf__max_depth': 2}",0.45714285714285713,0.0,0.38888888888888884,0.282010582010582,0.20134899605753162,8
0.161667267481486,5.343992884948344e-05,0.010709365208943685,4.497180871752695e-05,300,2,sqrt,,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__max_depth': None}",0.35714285714285715,0.0,0.38888888888888884,0.2486772486772487,0.17631833548096967,14
0.1632239023844401,0.0005905558527487223,0.010693868001302084,2.1427922760171862e-05,300,1,1.0,,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 1, 'clf__max_features': 1.0, 'clf__max_depth': None}",0.19047619047619047,0.13333333333333333,0.4444444444444444,0.2560846560846561,0.13521805583037702,10
0.16182072957356772,0.00045240922012765815,0.010627667109171549,2.7813911392572624e-05,300,1,1.0,2,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 1, 'clf__max_features': 1.0, 'clf__max_depth': 2}",0.35714285714285715,0.1111111111111111,0.4444444444444444,0.30423280423280424,0.14113204940052,5
0.1621114412943522,0.0005914903502397029,0.010690450668334961,5.95429418987773e-05,300,1,1.0,3,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 1, 'clf__max_features': 1.0, 'clf__max_depth': 3}",0.19047619047619047,0.13333333333333333,0.4444444444444444,0.2560846560846561,0.13521805583037702,10
0.16336687405904135,0.00021408823123666125,0.010800838470458984,6.28090054415181e-05,300,1,sqrt,,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__max_depth': None}",0.3333333333333333,0.0,0.38888888888888884,0.2407407407407407,0.17173367584251303,17
