mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__subsample,param_clf__reg_lambda,param_clf__n_estimators,param_clf__max_depth,param_clf__learning_rate,param_clf__colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.021688540776570637,0.0005693823812521068,0.0021386941274007163,0.00010893517396565988,1.0,1.0,200,2,0.03,1.0,"{'clf__subsample': 1.0, 'clf__reg_lambda': 1.0, 'clf__n_estimators': 200, 'clf__max_depth': 2, 'clf__learning_rate': 0.03, 'clf__colsample_bytree': 1.0}",0.48888888888888893,0.7000000000000001,0.37777777777777777,0.5222222222222223,0.1336416189086572,14
0.021296103795369465,9.48267417824458e-05,0.002057790756225586,1.5553957395839777e-05,0.8,1.0,200,2,0.1,0.8,"{'clf__subsample': 0.8, 'clf__reg_lambda': 1.0, 'clf__n_estimators': 200, 'clf__max_depth': 2, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 0.8}",0.48888888888888893,0.5777777777777778,0.37777777777777777,0.48148148148148157,0.08181748901620196,15
0.014871040980021158,0.0005448367721409609,0.0020260016123453775,0.00011646958403131117,0.8,1.0,100,2,0.1,1.0,"{'clf__subsample': 0.8, 'clf__reg_lambda': 1.0, 'clf__n_estimators': 100, 'clf__max_depth': 2, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 1.0}",0.48888888888888893,0.7111111111111111,0.37777777777777777,0.525925925925926,0.1385799032138497,6
0.011600732803344727,0.0003067049690363841,0.001903851826985677,0.00010142598982706208,0.8,10.0,50,2,0.03,1.0,"{'clf__subsample': 0.8, 'clf__reg_lambda': 10.0, 'clf__n_estimators': 50, 'clf__max_depth': 2, 'clf__learning_rate': 0.03, 'clf__colsample_bytree': 1.0}",0.48888888888888893,0.38888888888888884,0.45714285714285713,0.44497354497354497,0.041721849743315,18
0.01903978983561198,0.00028927064184652493,0.0020024776458740234,3.208893243561166e-05,1.0,1.0,200,1,0.03,1.0,"{'clf__subsample': 1.0, 'clf__reg_lambda': 1.0, 'clf__n_estimators': 200, 'clf__max_depth': 1, 'clf__learning_rate': 0.03, 'clf__colsample_bytree': 1.0}",0.48888888888888893,0.7222222222222222,0.37777777777777777,0.5296296296296297,0.14353942500056371,1
0.0210574467976888,0.0003189628546269816,0.002190828323364258,6.863998706637252e-05,1.0,10.0,200,1,0.03,0.8,"{'clf__subsample': 1.0, 'clf__reg_lambda': 10.0, 'clf__n_estimators': 200, 'clf__max_depth': 1, 'clf__learning_rate': 0.03, 'clf__colsample_bytree': 0.8}",0.48888888888888893,0.7222222222222222,0.37777777777777777,0.5296296296296297,0.14353942500056371,1
0.015846967697143555,0.00029263320669751234,0.001957098642985026,2.5269620174046962e-05,1.0,1.0,100,3,0.03,1.0,"{'clf__subsample': 1.0, 'clf__reg_lambda': 1.0, 'clf__n_estimators': 100, 'clf__max_depth': 3, 'clf__learning_rate': 0.03, 'clf__colsample_bytree': 1.0}",0.48888888888888893,0.5777777777777778,0.37777777777777777,0.48148148148148157,0.08181748901620196,15
0.01574285825093587,0.0004948323985682558,0.0019470055898030598,1.909367499544042e-05,0.8,10.0,100,2,0.1,0.8,"{'clf__subsample': 0.8, 'clf__reg_lambda': 10.0, 'clf__n_estimators': 100, 'clf__max_depth': 2, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 0.8}",0.48888888888888893,0.7111111111111111,0.37777777777777777,0.525925925925926,0.1385799032138497,6
0.0229641596476237,0.0003342900179735755,0.002024968465169271,3.9854351547756104e-05,1.0,10.0,200,3,0.1,0.8,"{'clf__subsample': 1.0, 'clf__reg_lambda': 10.0, 'clf__n_estimators': 200, 'clf__max_depth': 3, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 0.8}",0.48888888888888893,0.7111111111111111,0.37777777777777777,0.525925925925926,0.1385799032138497,6
0.011606931686401367,0.00048606561258750523,0.0019661585489908853,9.238370423900847e-05,0.8,10.0,50,3,0.1,1.0,"{'clf__subsample': 0.8, 'clf__reg_lambda': 10.0, 'clf__n_estimators': 50, 'clf__max_depth': 3, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 1.0}",0.48888888888888893,0.7111111111111111,0.37777777777777777,0.525925925925926,0.1385799032138497,6
