mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__kernel,param_clf__gamma,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.001655260721842448,5.382466272565765e-05,0.0013183752695719402,3.0637998552870055e-05,0.1,linear,,"{'clf__C': 0.1, 'clf__kernel': 'linear'}",0.35714285714285715,0.38888888888888884,0.2619047619047619,0.335978835978836,0.053957878450717284,13
0.0016067822774251301,4.948715690807831e-05,0.0013077259063720703,1.8207438556706223e-05,1.0,linear,,"{'clf__C': 1.0, 'clf__kernel': 'linear'}",0.43333333333333335,0.35714285714285715,0.5666666666666668,0.4523809523809524,0.08659162982213245,5
0.0016330877939860027,3.4680047406654936e-05,0.001271963119506836,1.7841612752790171e-06,10.0,linear,,"{'clf__C': 10.0, 'clf__kernel': 'linear'}",0.5777777777777778,0.24444444444444446,0.5666666666666668,0.462962962962963,0.15458249447932745,4
0.0016001065572102864,2.570305129495657e-06,0.0012398560841878254,2.1900216999056928e-05,100.0,linear,,"{'clf__C': 100.0, 'clf__kernel': 'linear'}",0.5777777777777778,0.43333333333333335,0.5666666666666668,0.525925925925926,0.06562979683951614,1
0.0016503334045410156,4.3204446397925455e-05,0.0013150374094645183,1.5244294938561152e-05,0.1,rbf,scale,"{'clf__C': 0.1, 'clf__gamma': 'scale', 'clf__kernel': 'rbf'}",0.48888888888888893,0.16666666666666666,0.09523809523809523,0.25026455026455025,0.17123413102534768,14
0.0016145706176757812,1.663585461065909e-05,0.0012438297271728516,8.329877947650832e-06,0.1,rbf,0.001,"{'clf__C': 0.1, 'clf__gamma': 0.001, 'clf__kernel': 'rbf'}",0.35714285714285715,0.2619047619047619,0.09523809523809523,0.2380952380952381,0.10823953727766553,16
0.0015824635823567708,1.6660135004311837e-05,0.0012822151184082031,2.8399512714300537e-05,0.1,rbf,0.01,"{'clf__C': 0.1, 'clf__gamma': 0.01, 'clf__kernel': 'rbf'}",0.35714285714285715,0.2619047619047619,0.09523809523809523,0.2380952380952381,0.10823953727766553,16
0.001462380091349284,1.698117628273878e-05,0.0013671716054280598,2.559741731646193e-05,0.1,rbf,0.1,"{'clf__C': 0.1, 'clf__gamma': 0.1, 'clf__kernel': 'rbf'}",0.48888888888888893,0.16666666666666666,0.09523809523809523,0.25026455026455025,0.17123413102534768,14
0.001431862513224284,9.50157781749016e-06,0.0013751983642578125,2.0016750778873898e-05,1.0,rbf,scale,"{'clf__C': 1.0, 'clf__gamma': 'scale', 'clf__kernel': 'rbf'}",0.48888888888888893,0.5793650793650793,0.4444444444444444,0.5042328042328043,0.05613953589291442,2
0.001421213150024414,2.1669437819261672e-05,0.0013092358907063801,4.945498425223243e-05,1.0,rbf,0.001,"{'clf__C': 1.0, 'clf__gamma': 0.001, 'clf__kernel': 'rbf'}",0.35714285714285715,0.2619047619047619,0.09523809523809523,0.2380952380952381,0.10823953727766553,16
0.0016281604766845703,0.00017167329746818768,0.0012545585632324219,1.8145935568450968e-05,1.0,rbf,0.01,"{'clf__C': 1.0, 'clf__gamma': 0.01, 'clf__kernel': 'rbf'}",0.35714285714285715,0.2619047619047619,0.09523809523809523,0.2380952380952381,0.10823953727766553,16
0.0015682379404703777,5.924860261159198e-06,0.0012327035268147786,2.4636330141764054e-05,1.0,rbf,0.1,"{'clf__C': 1.0, 'clf__gamma': 0.1, 'clf__kernel': 'rbf'}",0.48888888888888893,0.5793650793650793,0.4444444444444444,0.5042328042328043,0.05613953589291442,2
0.0016108353932698567,5.96006180144795e-05,0.0013170242309570312,5.905501951198447e-05,10.0,rbf,scale,"{'clf__C': 10.0, 'clf__gamma': 'scale', 'clf__kernel': 'rbf'}",0.5777777777777778,0.4666666666666666,0.3,0.4481481481481482,0.11415581486979588,6
0.001512765884399414,2.9794374041804467e-05,0.0013357798258463542,2.7049974481451524e-05,10.0,rbf,0.001,"{'clf__C': 10.0, 'clf__gamma': 0.001, 'clf__kernel': 'rbf'}",0.35714285714285715,0.2619047619047619,0.09523809523809523,0.2380952380952381,0.10823953727766553,16
0.0014943281809488933,6.267955470988381e-05,0.0013511180877685547,4.258425470167932e-05,10.0,rbf,0.01,"{'clf__C': 10.0, 'clf__gamma': 0.01, 'clf__kernel': 'rbf'}",0.43333333333333335,0.5793650793650793,0.2619047619047619,0.42486772486772484,0.1297408010496855,10
0.001413424809773763,7.944106419626745e-06,0.001438458760579427,4.782272316278145e-05,10.0,rbf,0.1,"{'clf__C': 10.0, 'clf__gamma': 0.1, 'clf__kernel': 'rbf'}",0.5777777777777778,0.4666666666666666,0.3,0.4481481481481482,0.11415581486979588,6
0.0014854272206624348,1.4180506062472624e-05,0.0014564990997314453,3.068290571593085e-05,100.0,rbf,scale,"{'clf__C': 100.0, 'clf__gamma': 'scale', 'clf__kernel': 'rbf'}",0.5777777777777778,0.4666666666666666,0.3,0.4481481481481482,0.11415581486979588,6
0.0014854272206624348,2.8267994598193964e-05,0.0014359156290690105,2.1619831575592705e-05,100.0,rbf,0.001,"{'clf__C': 100.0, 'clf__gamma': 0.001, 'clf__kernel': 'rbf'}",0.43333333333333335,0.35714285714285715,0.2619047619047619,0.3507936507936508,0.07012927629960165,12
0.0014688968658447266,1.943464871109798e-05,0.0013413429260253906,1.4969193603842032e-05,100.0,rbf,0.01,"{'clf__C': 100.0, 'clf__gamma': 0.01, 'clf__kernel': 'rbf'}",0.4666666666666666,0.2619047619047619,0.4000000000000001,0.3761904761904762,0.08527222868929073,11
0.0015556812286376953,7.29181569227777e-05,0.0012735525767008464,4.49566384116203e-07,100.0,rbf,0.1,"{'clf__C': 100.0, 'clf__gamma': 0.1, 'clf__kernel': 'rbf'}",0.5777777777777778,0.4666666666666666,0.3,0.4481481481481482,0.11415581486979588,6
