mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__subsample,param_clf__reg_lambda,param_clf__n_estimators,param_clf__max_depth,param_clf__learning_rate,param_clf__colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.021865288416544598,0.0005245587787996419,0.0021069844563802085,1.4939206616095456e-05,1.0,1.0,200,2,0.03,1.0,"{'clf__subsample': 1.0, 'clf__reg_lambda': 1.0, 'clf__n_estimators': 200, 'clf__max_depth': 2, 'clf__learning_rate': 0.03, 'clf__colsample_bytree': 1.0}",0.30158730158730157,0.19047619047619047,0.4666666666666666,0.31957671957671957,0.11346955290378999,3
0.021903196970621746,0.00024581439840530106,0.0020952224731445312,5.8974109871979e-05,0.8,1.0,200,2,0.1,0.8,"{'clf__subsample': 0.8, 'clf__reg_lambda': 1.0, 'clf__n_estimators': 200, 'clf__max_depth': 2, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 0.8}",0.16666666666666666,0.2222222222222222,0.4523809523809524,0.2804232804232804,0.12368962674667684,8
0.015085220336914062,0.0006148804831869022,0.0019006729125976562,1.6940586590255153e-05,0.8,1.0,100,2,0.1,1.0,"{'clf__subsample': 0.8, 'clf__reg_lambda': 1.0, 'clf__n_estimators': 100, 'clf__max_depth': 2, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 1.0}",0.16666666666666666,0.38888888888888884,0.38888888888888884,0.31481481481481477,0.1047565601757848,5
0.011767864227294922,0.00013960434264817555,0.0018201669057210286,2.4482800819183075e-05,0.8,10.0,50,2,0.03,1.0,"{'clf__subsample': 0.8, 'clf__reg_lambda': 10.0, 'clf__n_estimators': 50, 'clf__max_depth': 2, 'clf__learning_rate': 0.03, 'clf__colsample_bytree': 1.0}",0.13333333333333333,0.19047619047619047,0.4523809523809524,0.2587301587301587,0.13890476099783608,14
0.02047896385192871,0.0007551556376784205,0.0021518071492513022,0.0001150764813078583,1.0,1.0,200,1,0.03,1.0,"{'clf__subsample': 1.0, 'clf__reg_lambda': 1.0, 'clf__n_estimators': 200, 'clf__max_depth': 1, 'clf__learning_rate': 0.03, 'clf__colsample_bytree': 1.0}",0.09523809523809523,0.19047619047619047,0.4523809523809524,0.24603174603174605,0.15100236182889246,19
0.020898898442586262,0.00028419403510548556,0.002259492874145508,3.5402282336816494e-05,1.0,10.0,200,1,0.03,0.8,"{'clf__subsample': 1.0, 'clf__reg_lambda': 10.0, 'clf__n_estimators': 200, 'clf__max_depth': 1, 'clf__learning_rate': 0.03, 'clf__colsample_bytree': 0.8}",0.09523809523809523,0.2222222222222222,0.4523809523809524,0.25661375661375657,0.14781709042009517,15
0.016238927841186523,0.0005814552580858612,0.002015988032023112,5.631738657491576e-05,1.0,1.0,100,3,0.03,1.0,"{'clf__subsample': 1.0, 'clf__reg_lambda': 1.0, 'clf__n_estimators': 100, 'clf__max_depth': 3, 'clf__learning_rate': 0.03, 'clf__colsample_bytree': 1.0}",0.2222222222222222,0.19047619047619047,0.4666666666666666,0.2931216931216931,0.1233973149760539,7
0.015680472056070965,0.0003608300814899565,0.00198515256245931,7.19256163461977e-05,0.8,10.0,100,2,0.1,0.8,"{'clf__subsample': 0.8, 'clf__reg_lambda': 10.0, 'clf__n_estimators': 100, 'clf__max_depth': 2, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 0.8}",0.09523809523809523,0.2222222222222222,0.4523809523809524,0.25661375661375657,0.14781709042009517,15
0.02428158124287923,0.0009209762194674238,0.0021953582763671875,8.997029747771959e-05,1.0,10.0,200,3,0.1,0.8,"{'clf__subsample': 1.0, 'clf__reg_lambda': 10.0, 'clf__n_estimators': 200, 'clf__max_depth': 3, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 0.8}",0.30158730158730157,0.2222222222222222,0.4523809523809524,0.32539682539682535,0.0954582992204694,2
0.01195089022318522,0.0005736371602540885,0.0018782615661621094,2.502600225781942e-05,0.8,10.0,50,3,0.1,1.0,"{'clf__subsample': 0.8, 'clf__reg_lambda': 10.0, 'clf__n_estimators': 50, 'clf__max_depth': 3, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 1.0}",0.14814814814814814,0.19047619047619047,0.4523809523809524,0.26366843033509696,0.1345541471540032,11
