mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__kernel,param_clf__gamma,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.0016012986501057942,5.835148263772467e-05,0.0014618237813313801,2.9481967401535236e-05,0.1,linear,,"{'clf__C': 0.1, 'clf__kernel': 'linear'}",0.19047619047619047,0.4444444444444444,0.37777777777777777,0.33756613756613757,0.10751031117154511,11
0.0015302499135335286,3.2668469097529524e-05,0.0014438629150390625,1.7520115919946515e-05,1.0,linear,,"{'clf__C': 1.0, 'clf__kernel': 'linear'}",0.13333333333333333,0.45714285714285713,0.26666666666666666,0.28571428571428575,0.13287904467591333,12
0.0015032291412353516,4.101400183524652e-05,0.001483917236328125,3.764145399057402e-05,10.0,linear,,"{'clf__C': 10.0, 'clf__kernel': 'linear'}",0.13333333333333333,0.45714285714285713,0.26666666666666666,0.28571428571428575,0.13287904467591333,12
0.0014994144439697266,3.949025510983667e-05,0.0014456907908121746,2.2028752821693947e-05,100.0,linear,,"{'clf__C': 100.0, 'clf__kernel': 'linear'}",0.13333333333333333,0.45714285714285713,0.26666666666666666,0.28571428571428575,0.13287904467591333,12
0.0015490055084228516,9.167331298513147e-05,0.0015012423197428386,2.9999925581370102e-05,0.1,rbf,scale,"{'clf__C': 0.1, 'clf__gamma': 'scale', 'clf__kernel': 'rbf'}",0.13333333333333333,0.6746031746031745,0.5523809523809523,0.45343915343915336,0.23178347647527897,4
0.0016379356384277344,6.860602498414552e-05,0.0015102227528889973,2.703035409118997e-05,0.1,rbf,0.001,"{'clf__C': 0.1, 'clf__gamma': 0.001, 'clf__kernel': 'rbf'}",0.13333333333333333,0.3238095238095238,0.2619047619047619,0.23968253968253972,0.07933332698158603,19
0.0015295346577962239,5.5107652251781136e-05,0.0014046033223470051,2.5487628815018706e-05,0.1,rbf,0.01,"{'clf__C': 0.1, 'clf__gamma': 0.01, 'clf__kernel': 'rbf'}",0.13333333333333333,0.24444444444444446,0.37777777777777777,0.2518518518518518,0.09993138935727437,16
0.001555045445760091,7.982248647838153e-05,0.0014290809631347656,1.0322909597479196e-05,0.1,rbf,0.1,"{'clf__C': 0.1, 'clf__gamma': 0.1, 'clf__kernel': 'rbf'}",0.13333333333333333,0.6746031746031745,0.5523809523809523,0.45343915343915336,0.23178347647527897,4
0.0014990965525309246,3.244264747978468e-05,0.0014262994130452473,6.485579422935436e-05,1.0,rbf,scale,"{'clf__C': 1.0, 'clf__gamma': 'scale', 'clf__kernel': 'rbf'}",0.3333333333333333,0.6746031746031745,0.5555555555555555,0.521164021164021,0.14142927412300166,1
0.001524209976196289,1.0958612879675986e-05,0.001412789026896159,2.0752310068046387e-05,1.0,rbf,0.001,"{'clf__C': 1.0, 'clf__gamma': 0.001, 'clf__kernel': 'rbf'}",0.13333333333333333,0.3238095238095238,0.2619047619047619,0.23968253968253972,0.07933332698158603,19
0.0014001528422037761,9.602742174144245e-06,0.0014614264170328777,5.0351435021014734e-05,1.0,rbf,0.01,"{'clf__C': 1.0, 'clf__gamma': 0.01, 'clf__kernel': 'rbf'}",0.13333333333333333,0.24444444444444446,0.37777777777777777,0.2518518518518518,0.09993138935727437,16
0.001463174819946289,2.2819369237066462e-05,0.0013894240061442058,7.302003369634014e-05,1.0,rbf,0.1,"{'clf__C': 1.0, 'clf__gamma': 0.1, 'clf__kernel': 'rbf'}",0.3333333333333333,0.6746031746031745,0.5555555555555555,0.521164021164021,0.14142927412300166,1
0.0015018781026204426,2.0004756950559196e-05,0.0012710889180501301,4.6354823438716156e-05,10.0,rbf,scale,"{'clf__C': 10.0, 'clf__gamma': 'scale', 'clf__kernel': 'rbf'}",0.3333333333333333,0.7222222222222222,0.3,0.4518518518518519,0.19166443011756462,6
