mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__subsample,param_clf__reg_lambda,param_clf__n_estimators,param_clf__max_depth,param_clf__learning_rate,param_clf__colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.022155205408732098,0.0003155479476974048,0.0021800994873046875,5.957348326871832e-05,1.0,1.0,200,2,0.03,1.0,"{'clf__subsample': 1.0, 'clf__reg_lambda': 1.0, 'clf__n_estimators': 200, 'clf__max_depth': 2, 'clf__learning_rate': 0.03, 'clf__colsample_bytree': 1.0}",0.16666666666666666,0.2619047619047619,0.27777777777777773,0.23544973544973544,0.049066764526432285,7
0.02280569076538086,0.0005406444312199812,0.0021266937255859375,8.524078289220776e-05,0.8,1.0,200,2,0.1,0.8,"{'clf__subsample': 0.8, 'clf__reg_lambda': 1.0, 'clf__n_estimators': 200, 'clf__max_depth': 2, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 0.8}",0.3333333333333333,0.2222222222222222,0.3,0.2851851851851852,0.04655483366657976,2
0.014890829722086588,0.0006137354352771532,0.0020406246185302734,8.854631928591851e-05,0.8,1.0,100,2,0.1,1.0,"{'clf__subsample': 0.8, 'clf__reg_lambda': 1.0, 'clf__n_estimators': 100, 'clf__max_depth': 2, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 1.0}",0.35555555555555557,0.2222222222222222,0.3,0.29259259259259257,0.05468452985271631,1
0.011474847793579102,0.00048774746562119304,0.0019199848175048828,0.00010092533779046014,0.8,10.0,50,2,0.03,1.0,"{'clf__subsample': 0.8, 'clf__reg_lambda': 10.0, 'clf__n_estimators': 50, 'clf__max_depth': 2, 'clf__learning_rate': 0.03, 'clf__colsample_bytree': 1.0}",0.0,0.4444444444444444,0.37777777777777777,0.2740740740740741,0.19570140464626526,4
0.019244988759358723,3.196666740411513e-05,0.002106825510660807,9.532377780403949e-05,1.0,1.0,200,1,0.03,1.0,"{'clf__subsample': 1.0, 'clf__reg_lambda': 1.0, 'clf__n_estimators': 200, 'clf__max_depth': 1, 'clf__learning_rate': 0.03, 'clf__colsample_bytree': 1.0}",0.16666666666666666,0.2222222222222222,0.16666666666666666,0.18518518518518515,0.026189140043946204,17
0.020436604817708332,0.00044711776953102616,0.0021971861521402993,5.541350217337949e-05,1.0,10.0,200,1,0.03,0.8,"{'clf__subsample': 1.0, 'clf__reg_lambda': 10.0, 'clf__n_estimators': 200, 'clf__max_depth': 1, 'clf__learning_rate': 0.03, 'clf__colsample_bytree': 0.8}",0.1111111111111111,0.2222222222222222,0.35714285714285715,0.23015873015873015,0.10059869493032564,11
0.016003211339314777,0.00036382447757679604,0.0019713242848714194,4.895979687068317e-05,1.0,1.0,100,3,0.03,1.0,"{'clf__subsample': 1.0, 'clf__reg_lambda': 1.0, 'clf__n_estimators': 100, 'clf__max_depth': 3, 'clf__learning_rate': 0.03, 'clf__colsample_bytree': 1.0}",0.13333333333333333,0.2619047619047619,0.09523809523809523,0.1634920634920635,0.07130500776259112,19
0.01557469367980957,0.0007415125217995631,0.001945177714029948,3.8229006405898547e-05,0.8,10.0,100,2,0.1,0.8,"{'clf__subsample': 0.8, 'clf__reg_lambda': 10.0, 'clf__n_estimators': 100, 'clf__max_depth': 2, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 0.8}",0.13333333333333333,0.3333333333333333,0.16666666666666666,0.2111111111111111,0.087488976377909,14
0.02394215265909831,0.0003262858695500259,0.0021969477335611978,5.71821446536839e-05,1.0,10.0,200,3,0.1,0.8,"{'clf__subsample': 1.0, 'clf__reg_lambda': 10.0, 'clf__n_estimators': 200, 'clf__max_depth': 3, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 0.8}",0.16666666666666666,0.2619047619047619,0.27777777777777773,0.23544973544973544,0.049066764526432285,7
0.01217031478881836,0.00031290771046368654,0.0018239816029866536,1.6580331886959488e-05,0.8,10.0,50,3,0.1,1.0,"{'clf__subsample': 0.8, 'clf__reg_lambda': 10.0, 'clf__n_estimators': 50, 'clf__max_depth': 3, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 1.0}",0.1111111111111111,0.3333333333333333,0.16666666666666666,0.2037037037037037,0.09442628728875527,15
