mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__n_estimators,param_clf__min_samples_leaf,param_clf__max_features,param_clf__max_depth,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.06328129768371582,0.0002526891282873233,0.005266825358072917,0.00011128885081495811,100,1,sqrt,,"{'clf__n_estimators': 100, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__max_depth': None}",0.22857142857142856,0.24444444444444446,0.48888888888888893,0.32063492063492066,0.11914986790629628,18
0.0635222593943278,7.138618379721474e-05,0.005138397216796875,0.00012511517076349026,100,1,1.0,2,"{'clf__n_estimators': 100, 'clf__min_samples_leaf': 1, 'clf__max_features': 1.0, 'clf__max_depth': 2}",0.22857142857142856,0.43333333333333335,0.48888888888888893,0.38359788359788355,0.11194196787271436,6
0.18459645907084146,0.006479868618480489,0.011627515157063803,0.0006211173678471878,300,1,1.0,,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 1, 'clf__max_features': 1.0, 'clf__max_depth': None}",0.22857142857142856,0.4666666666666666,0.5238095238095238,0.4063492063492064,0.12785416232128424,4
0.05526852607727051,0.00014191747846089512,0.004606485366821289,0.00010348703002146813,100,3,1.0,,"{'clf__n_estimators': 100, 'clf__min_samples_leaf': 3, 'clf__max_features': 1.0, 'clf__max_depth': None}",0.3,0.27777777777777773,0.5238095238095238,0.36719576719576724,0.11111363060887477,9
0.16171050071716309,0.00039750266844893877,0.01084431012471517,6.185551923457818e-05,300,3,sqrt,2,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 3, 'clf__max_features': 'sqrt', 'clf__max_depth': 2}",0.3,0.26666666666666666,0.5238095238095238,0.36349206349206353,0.11417543179907585,11
0.05574989318847656,7.34339544710891e-06,0.004583994547526042,2.6037036029564777e-05,100,1,1.0,,"{'clf__n_estimators': 100, 'clf__min_samples_leaf': 1, 'clf__max_features': 1.0, 'clf__max_depth': None}",0.22857142857142856,0.5666666666666668,0.48888888888888893,0.42804232804232806,0.14457714314697104,2
0.16212916374206543,0.00027121074890027467,0.010861635208129883,6.743018080541447e-05,300,2,sqrt,5,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__max_depth': 5}",0.22857142857142856,0.35555555555555557,0.48888888888888893,0.35767195767195775,0.10628469442954262,14
0.1631175676981608,0.0003202439522050366,0.010829925537109375,7.378608857544249e-05,300,2,1.0,5,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 2, 'clf__max_features': 1.0, 'clf__max_depth': 5}",0.22857142857142856,0.27777777777777773,0.5238095238095238,0.34338624338624335,0.12915039370072284,16
0.1629944642384847,0.00028541019846422503,0.010827859242757162,1.0312503127424633e-05,300,2,sqrt,,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__max_depth': None}",0.22857142857142856,0.35555555555555557,0.48888888888888893,0.35767195767195775,0.10628469442954262,14
0.16165598233540854,0.000247304344078187,0.010786135991414389,7.274497757860328e-05,300,3,sqrt,3,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 3, 'clf__max_features': 'sqrt', 'clf__max_depth': 3}",0.3,0.26666666666666666,0.5238095238095238,0.36349206349206353,0.11417543179907585,11
0.16347559293111166,0.00037692282466543107,0.010866721471150717,3.6891674695639625e-05,300,1,1.0,5,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 1, 'clf__max_features': 1.0, 'clf__max_depth': 5}",0.22857142857142856,0.4666666666666666,0.5238095238095238,0.4063492063492064,0.12785416232128424,4
0.05496342976888021,6.314607574906175e-05,0.004568179448445638,1.9133328234639722e-05,100,2,sqrt,5,"{'clf__n_estimators': 100, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__max_depth': 5}",0.22857142857142856,0.38888888888888884,0.5238095238095238,0.3804232804232804,0.12067900429092707,8
0.16128245989481607,0.0006124431543993882,0.010722001393636068,1.1074422520380365e-05,300,2,sqrt,3,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__max_depth': 3}",0.22857142857142856,0.24444444444444446,0.48888888888888893,0.32063492063492066,0.11914986790629628,18
0.1618159612019857,0.0005064357210700197,0.01083048184712728,3.6227770869069037e-06,300,1,sqrt,3,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__max_depth': 3}",0.41269841269841273,0.24444444444444446,0.48888888888888893,0.3820105820105821,0.10212599675297175,7
0.1611166000366211,0.00010916707442193294,0.010769923528035482,3.3970720127345086e-05,300,3,1.0,2,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 3, 'clf__max_features': 1.0, 'clf__max_depth': 2}",0.3,0.4666666666666666,0.5238095238095238,0.43015873015873013,0.09494664399198845,1
0.054394165674845375,0.00010701822487395129,0.0045775572458903,1.8613283483071862e-05,100,2,sqrt,2,"{'clf__n_estimators': 100, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__max_depth': 2}",0.3,0.26666666666666666,0.5238095238095238,0.36349206349206353,0.11417543179907585,11
0.05470124880472819,0.00014362040916772532,0.004622062047322591,2.9149102239857102e-05,100,1,sqrt,3,"{'clf__n_estimators': 100, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__max_depth': 3}",0.22857142857142856,0.24444444444444446,0.48888888888888893,0.32063492063492066,0.11914986790629628,18
0.05467867851257324,0.00031898986269730145,0.004778226216634114,0.00024410727620014674,100,3,1.0,5,"{'clf__n_estimators': 100, 'clf__min_samples_leaf': 3, 'clf__max_features': 1.0, 'clf__max_depth': 5}",0.3,0.27777777777777773,0.5238095238095238,0.36719576719576724,0.11111363060887477,9
0.05582515398661295,0.00037749707071275647,0.004644314448038737,7.454088233095393e-05,100,3,sqrt,,"{'clf__n_estimators': 100, 'clf__min_samples_leaf': 3, 'clf__max_features': 'sqrt', 'clf__max_depth': None}",0.3,0.24444444444444446,0.45714285714285713,0.33386243386243386,0.09007460615668121,17
0.05628561973571777,0.00012356064426552357,0.004635731379191081,1.1748551096407583e-05,100,1,1.0,5,"{'clf__n_estimators': 100, 'clf__min_samples_leaf': 1, 'clf__max_features': 1.0, 'clf__max_depth': 5}",0.22857142857142856,0.5666666666666668,0.48888888888888893,0.42804232804232806,0.14457714314697104,2
