mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__n_neighbors,param_clf__p,param_clf__weights,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.001338958740234375,0.00010599540530897344,0.0018654664357503254,0.00011879632203084503,1,1,uniform,"{'clf__n_neighbors': 1, 'clf__p': 1, 'clf__weights': 'uniform'}",0.4444444444444444,0.0,0.48888888888888893,0.3111111111111111,0.22073576927039024,7
0.0013519922892252605,0.00012945379954066119,0.0015716552734375,0.00011466735716473017,1,1,distance,"{'clf__n_neighbors': 1, 'clf__p': 1, 'clf__weights': 'distance'}",0.4444444444444444,0.0,0.48888888888888893,0.3111111111111111,0.22073576927039024,7
0.001455227533976237,2.03298347903151e-05,0.0019683837890625,0.0003061547075831342,1,2,uniform,"{'clf__n_neighbors': 1, 'clf__p': 2, 'clf__weights': 'uniform'}",0.48888888888888893,0.22857142857142856,0.3,0.33915343915343915,0.10982118461295673,4
0.0013569196065266926,8.135404948678096e-05,0.0015958150227864583,6.330820175071086e-05,1,2,distance,"{'clf__n_neighbors': 1, 'clf__p': 2, 'clf__weights': 'distance'}",0.48888888888888893,0.22857142857142856,0.3,0.33915343915343915,0.10982118461295673,4
0.0013025601704915364,6.854477711689387e-05,0.0017902851104736328,7.58665751182296e-05,3,1,uniform,"{'clf__n_neighbors': 3, 'clf__p': 1, 'clf__weights': 'uniform'}",0.3968253968253968,0.14814814814814814,0.19047619047619047,0.24514991181657844,0.10863395833816221,16
0.0012660821278889973,6.976350159455329e-05,0.0017996629079182942,0.000495201619294304,3,1,distance,"{'clf__n_neighbors': 3, 'clf__p': 1, 'clf__weights': 'distance'}",0.5238095238095238,0.14814814814814814,0.19047619047619047,0.2874779541446208,0.16800272598391336,13
0.0011884371439615886,3.4895735422929366e-06,0.0017590522766113281,0.00016220735795561164,3,2,uniform,"{'clf__n_neighbors': 3, 'clf__p': 2, 'clf__weights': 'uniform'}",0.5079365079365079,0.16666666666666666,0.1111111111111111,0.26190476190476186,0.17544290615438363,15
0.001165151596069336,8.164458495052863e-06,0.0013962586720784504,1.114945026058048e-05,3,2,distance,"{'clf__n_neighbors': 3, 'clf__p': 2, 'clf__weights': 'distance'}",0.41269841269841273,0.16666666666666666,0.3,0.2931216931216931,0.10055972799947144,12
0.0011554559071858723,2.657294829257407e-06,0.0016401608784993489,1.8329136295478664e-05,5,1,uniform,"{'clf__n_neighbors': 5, 'clf__p': 1, 'clf__weights': 'uniform'}",0.41269841269841273,0.14814814814814814,0.35555555555555557,0.30546737213403885,0.11366128102760523,10
0.001286904017130534,0.00018246778211364773,0.0013938744862874348,5.0812935394114745e-06,5,1,distance,"{'clf__n_neighbors': 5, 'clf__p': 1, 'clf__weights': 'distance'}",0.45714285714285713,0.14814814814814814,0.48888888888888893,0.36472663139329803,0.15369153563004542,3
0.0011589527130126953,2.10565587671467e-06,0.0016407171885172527,9.683304052781639e-06,5,2,uniform,"{'clf__n_neighbors': 5, 'clf__p': 2, 'clf__weights': 'uniform'}",0.41269841269841273,0.19047619047619047,0.37777777777777777,0.326984126984127,0.09757279413530594,6
0.00115203857421875,6.523555236254098e-06,0.0013987223307291667,7.216730807461097e-06,5,2,distance,"{'clf__n_neighbors': 5, 'clf__p': 2, 'clf__weights': 'distance'}",0.43333333333333335,0.19047619047619047,0.3,0.30793650793650795,0.09930471314042574,9
0.0011161963144938152,2.321886337327392e-05,0.00128936767578125,6.413681352609618e-05,7,1,uniform,"{'clf__n_neighbors': 7, 'clf__p': 1, 'clf__weights': 'uniform'}",0.6238095238095238,0.16666666666666666,0.5523809523809523,0.4476190476190476,0.20079208230769538,1
0.0013233025868733723,0.0002270518043450437,0.009264151255289713,0.00032285985946365904,7,1,distance,"{'clf__n_neighbors': 7, 'clf__p': 1, 'clf__weights': 'distance'}",0.6238095238095238,0.14814814814814814,0.5523809523809523,0.44144620811287477,0.20943308269132316,2
0.0013291041056315105,8.98196620852578e-05,0.006822903951009114,0.001114078706556074,7,2,uniform,"{'clf__n_neighbors': 7, 'clf__p': 2, 'clf__weights': 'uniform'}",0.41269841269841273,0.19047619047619047,0.2857142857142857,0.29629629629629634,0.0910298970057421,11
0.001250902811686198,2.5993335846913187e-05,0.010460456212361654,0.0009798627757495854,7,2,distance,"{'clf__n_neighbors': 7, 'clf__p': 2, 'clf__weights': 'distance'}",0.41269841269841273,0.16666666666666666,0.2222222222222222,0.2671957671957672,0.10535612567058139,14
