mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__kernel,param_clf__gamma,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.0014371077219645183,4.729683543437682e-05,0.0012289683024088542,1.9580667615807207e-05,0.1,linear,,"{'clf__C': 0.1, 'clf__kernel': 'linear'}",0.1111111111111111,0.3,0.13333333333333333,0.18148148148148147,0.08429486427215586,20
0.001436312993367513,5.399477561779984e-06,0.0012125968933105469,4.577802284213597e-06,1.0,linear,,"{'clf__C': 1.0, 'clf__kernel': 'linear'}",0.26666666666666666,0.5238095238095238,0.27777777777777773,0.35608465608465606,0.11868610600381763,6
0.0014368693033854167,2.612059035800779e-05,0.0012164115905761719,7.995617450336283e-06,10.0,linear,,"{'clf__C': 10.0, 'clf__kernel': 'linear'}",0.43333333333333335,0.45714285714285713,0.1111111111111111,0.33386243386243386,0.15780861234758817,7
0.0014539559682210286,2.5767106243524814e-05,0.0012194315592447917,6.921899028751588e-06,100.0,linear,,"{'clf__C': 100.0, 'clf__kernel': 'linear'}",0.43333333333333335,0.45714285714285713,0.1111111111111111,0.33386243386243386,0.15780861234758817,7
0.0014011065165201824,1.0244295148418439e-05,0.0012192726135253906,4.796106424209154e-06,0.1,rbf,scale,"{'clf__C': 0.1, 'clf__gamma': 'scale', 'clf__kernel': 'rbf'}",0.35714285714285715,0.35555555555555557,0.24444444444444446,0.3190476190476191,0.0527563906222812,9
0.0013834635416666667,2.9736021254650284e-07,0.0012270609537760417,5.643132679009988e-06,0.1,rbf,0.001,"{'clf__C': 0.1, 'clf__gamma': 0.001, 'clf__kernel': 'rbf'}",0.38888888888888884,0.2619047619047619,0.09523809523809523,0.24867724867724864,0.12024675319961386,14
0.0013885498046875,1.3927944599460856e-05,0.001220385233561198,2.973602125465029e-06,0.1,rbf,0.01,"{'clf__C': 0.1, 'clf__gamma': 0.01, 'clf__kernel': 'rbf'}",0.38888888888888884,0.2619047619047619,0.09523809523809523,0.24867724867724864,0.12024675319961386,14
0.001399993896484375,1.7908393820012973e-05,0.001228014628092448,1.5121995838565811e-05,0.1,rbf,0.1,"{'clf__C': 0.1, 'clf__gamma': 0.1, 'clf__kernel': 'rbf'}",0.35714285714285715,0.35555555555555557,0.24444444444444446,0.3190476190476191,0.0527563906222812,9
0.001408974329630534,1.3160379224530465e-05,0.0012284914652506511,1.3197759933427101e-05,1.0,rbf,scale,"{'clf__C': 1.0, 'clf__gamma': 'scale', 'clf__kernel': 'rbf'}",0.35714285714285715,0.4000000000000001,0.1111111111111111,0.2894179894179894,0.1272901955169822,11
0.0014027754465738933,1.2202642897077711e-05,0.0012362003326416016,2.7004171395527377e-05,1.0,rbf,0.001,"{'clf__C': 1.0, 'clf__gamma': 0.001, 'clf__kernel': 'rbf'}",0.38888888888888884,0.2619047619047619,0.09523809523809523,0.24867724867724864,0.12024675319961386,14
0.0013995170593261719,1.1917749616721787e-05,0.0012236436208089192,5.11474383980563e-06,1.0,rbf,0.01,"{'clf__C': 1.0, 'clf__gamma': 0.01, 'clf__kernel': 'rbf'}",0.38888888888888884,0.2619047619047619,0.09523809523809523,0.24867724867724864,0.12024675319961386,14
0.0013930002848307292,2.3387176147400797e-06,0.0012284914652506511,1.0609552356968593e-05,1.0,rbf,0.1,"{'clf__C': 1.0, 'clf__gamma': 0.1, 'clf__kernel': 'rbf'}",0.35714285714285715,0.4000000000000001,0.1111111111111111,0.2894179894179894,0.1272901955169822,11
0.001419385274251302,6.138474628870493e-06,0.001237789789835612,1.7784527387940164e-05,10.0,rbf,scale,"{'clf__C': 10.0, 'clf__gamma': 'scale', 'clf__kernel': 'rbf'}",0.7222222222222222,0.4000000000000001,0.26666666666666666,0.46296296296296297,0.19123452805074942,2
0.001397848129272461,2.3360965662325066e-05,0.0012238820393880208,8.932127201224719e-06,10.0,rbf,0.001,"{'clf__C': 10.0, 'clf__gamma': 0.001, 'clf__kernel': 'rbf'}",0.38888888888888884,0.2619047619047619,0.09523809523809523,0.24867724867724864,0.12024675319961386,14
0.0013933181762695312,5.334754450110884e-06,0.0012323061625162761,9.346765154513776e-06,10.0,rbf,0.01,"{'clf__C': 10.0, 'clf__gamma': 0.01, 'clf__kernel': 'rbf'}",0.2222222222222222,0.3,0.26666666666666666,0.2629629629629629,0.031860463952009734,13
0.0014043649037679036,1.503655068446811e-05,0.0012243588765462239,1.0491019530311736e-05,10.0,rbf,0.1,"{'clf__C': 10.0, 'clf__gamma': 0.1, 'clf__kernel': 'rbf'}",0.7222222222222222,0.4000000000000001,0.26666666666666666,0.46296296296296297,0.19123452805074942,2
0.0014403661092122395,1.251691232897494e-05,0.0012320677439371746,7.418696740541435e-06,100.0,rbf,scale,"{'clf__C': 100.0, 'clf__gamma': 'scale', 'clf__kernel': 'rbf'}",0.7222222222222222,0.4000000000000001,0.26666666666666666,0.46296296296296297,0.19123452805074942,2
0.0014195442199707031,1.504243007889981e-05,0.0012183984120686848,7.570389559497743e-06,100.0,rbf,0.001,"{'clf__C': 100.0, 'clf__gamma': 0.001, 'clf__kernel': 'rbf'}",0.1111111111111111,0.3,0.26666666666666666,0.22592592592592595,0.0823189287810847,19
