mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__n_neighbors,param_clf__p,param_clf__weights,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.0013662179311116536,0.00017035774473668508,0.0018119017283121746,6.314757604666322e-05,1,1,uniform,"{'clf__n_neighbors': 1, 'clf__p': 1, 'clf__weights': 'uniform'}",0.48888888888888893,0.0,0.27777777777777773,0.25555555555555554,0.2002056555813271,11
0.0013000170389811199,8.831348005874801e-05,0.001642783482869466,0.00020126843378945994,1,1,distance,"{'clf__n_neighbors': 1, 'clf__p': 1, 'clf__weights': 'distance'}",0.48888888888888893,0.0,0.27777777777777773,0.25555555555555554,0.2002056555813271,11
0.0013355414072672527,0.0001352748069864364,0.001832723617553711,8.186684398584344e-05,1,2,uniform,"{'clf__n_neighbors': 1, 'clf__p': 2, 'clf__weights': 'uniform'}",0.611111111111111,0.0,0.1111111111111111,0.2407407407407407,0.26579074248902446,13
0.001245419184366862,3.273104946887923e-05,0.0015760262807210286,5.7436064433869106e-05,1,2,distance,"{'clf__n_neighbors': 1, 'clf__p': 2, 'clf__weights': 'distance'}",0.611111111111111,0.0,0.1111111111111111,0.2407407407407407,0.26579074248902446,13
0.0012680689493815105,4.7937486149676815e-05,0.0017902056376139324,9.601084571470376e-05,3,1,uniform,"{'clf__n_neighbors': 3, 'clf__p': 1, 'clf__weights': 'uniform'}",0.43333333333333335,0.3333333333333333,0.2222222222222222,0.3296296296296296,0.08622553130979865,5
0.0012919902801513672,7.328337142306854e-05,0.0015478134155273438,9.1575290298802e-05,3,1,distance,"{'clf__n_neighbors': 3, 'clf__p': 1, 'clf__weights': 'distance'}",0.3148148148148148,0.16666666666666666,0.2222222222222222,0.23456790123456792,0.06110799343587449,15
0.0013101895650227864,0.00018625006831624166,0.0017468929290771484,0.00013255100992184,3,2,uniform,"{'clf__n_neighbors': 3, 'clf__p': 2, 'clf__weights': 'uniform'}",0.41269841269841273,0.16666666666666666,0.19047619047619047,0.2566137566137566,0.11079572270567158,10
0.001168648401896159,7.505032455335004e-06,0.0013995965321858723,6.800388166199177e-06,3,2,distance,"{'clf__n_neighbors': 3, 'clf__p': 2, 'clf__weights': 'distance'}",0.41269841269841273,0.14814814814814814,0.1111111111111111,0.22398589065255736,0.1342938258963067,16
0.0011661052703857422,4.7842397509550765e-06,0.0016454060872395833,1.632582234078577e-06,5,1,uniform,"{'clf__n_neighbors': 5, 'clf__p': 1, 'clf__weights': 'uniform'}",0.41269841269841273,0.14814814814814814,0.5523809523809523,0.37107583774250436,0.16763128002444194,3
0.0011604626973470051,1.0721474936192862e-06,0.0014045238494873047,4.215808617234181e-06,5,1,distance,"{'clf__n_neighbors': 5, 'clf__p': 1, 'clf__weights': 'distance'}",0.3,0.16666666666666666,0.48888888888888893,0.31851851851851853,0.13219680220425742,6
0.001161336898803711,3.0345730927843702e-06,0.0016347567240397136,9.289830014675431e-06,5,2,uniform,"{'clf__n_neighbors': 5, 'clf__p': 2, 'clf__weights': 'uniform'}",0.3,0.16666666666666666,0.48888888888888893,0.31851851851851853,0.13219680220425742,6
0.0011600653330485027,1.8087715588793823e-06,0.0014037291208902996,1.346214883289863e-05,5,2,distance,"{'clf__n_neighbors': 5, 'clf__p': 2, 'clf__weights': 'distance'}",0.3,0.14814814814814814,0.38888888888888884,0.27901234567901234,0.09939613435985355,9
0.0011068185170491536,2.7136694260840595e-05,0.0012886524200439453,7.523255353624007e-05,7,1,uniform,"{'clf__n_neighbors': 7, 'clf__p': 1, 'clf__weights': 'uniform'}",0.3,0.14814814814814814,0.5833333333333334,0.34382716049382717,0.18034624355921539,4
0.0012501875559488933,0.00012449169171558115,0.009566704432169596,0.00029649976655261515,7,1,distance,"{'clf__n_neighbors': 7, 'clf__p': 1, 'clf__weights': 'distance'}",0.14814814814814814,0.16666666666666666,0.5833333333333334,0.2993827160493827,0.20092568887357773,8
0.0013238588968912761,0.0001061149883065363,0.007037560145060222,0.0015598829734341363,7,2,uniform,"{'clf__n_neighbors': 7, 'clf__p': 2, 'clf__weights': 'uniform'}",0.41269841269841273,0.16666666666666666,0.8412698412698413,0.47354497354497355,0.2787461076216264,1
0.0013051033020019531,6.0598667850423243e-05,0.010079304377237955,0.001051423903463551,7,2,distance,"{'clf__n_neighbors': 7, 'clf__p': 2, 'clf__weights': 'distance'}",0.41269841269841273,0.14814814814814814,0.7000000000000001,0.4202821869488537,0.22535638711751782,2
