mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__n_estimators,param_clf__min_samples_leaf,param_clf__max_features,param_clf__max_depth,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.06340940793355306,0.0010081179272516084,0.005462090174357097,0.00041597760414589286,100,1,sqrt,,"{'clf__n_estimators': 100, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__max_depth': None}",0.14814814814814814,0.35714285714285715,0.26666666666666666,0.25731922398589063,0.085577365038693,19
0.0633540153503418,0.0007650235390854775,0.005150953928629558,0.0002643784577342638,100,1,1.0,2,"{'clf__n_estimators': 100, 'clf__min_samples_leaf': 1, 'clf__max_features': 1.0, 'clf__max_depth': 2}",0.3333333333333333,0.3333333333333333,0.26666666666666666,0.3111111111111111,0.03142696805273544,15
0.19014581044514975,0.002527493085516053,0.011951287587483725,0.00031709266682327915,300,1,1.0,,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 1, 'clf__max_features': 1.0, 'clf__max_depth': None}",0.35714285714285715,0.3333333333333333,0.26666666666666666,0.319047619047619,0.038293136767666096,10
0.06385453542073567,0.0008994628860420406,0.0050898392995198565,4.691511169947183e-05,100,3,1.0,,"{'clf__n_estimators': 100, 'clf__min_samples_leaf': 3, 'clf__max_features': 1.0, 'clf__max_depth': None}",0.35714285714285715,0.3333333333333333,0.26666666666666666,0.319047619047619,0.038293136767666096,10
0.1862809658050537,0.001220430791423005,0.012141863505045572,0.0001304787046682638,300,3,sqrt,2,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 3, 'clf__max_features': 'sqrt', 'clf__max_depth': 2}",0.5238095238095238,0.3333333333333333,0.35555555555555557,0.4042328042328043,0.08503881736662199,1
0.06332794825236003,0.0004594190675604635,0.005228360493977864,0.0003835186636230463,100,1,1.0,,"{'clf__n_estimators': 100, 'clf__min_samples_leaf': 1, 'clf__max_features': 1.0, 'clf__max_depth': None}",0.3333333333333333,0.3333333333333333,0.26666666666666666,0.3111111111111111,0.03142696805273544,15
5.043626467386882,6.8860411517048075,0.013427495956420898,0.003764096958868781,300,2,sqrt,5,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__max_depth': 5}",0.43333333333333335,0.27777777777777773,0.26666666666666666,0.3259259259259259,0.07608384660805237,7
0.2394123077392578,0.02629413626063489,0.019021272659301758,0.0006148809454181736,300,2,1.0,5,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 2, 'clf__max_features': 1.0, 'clf__max_depth': 5}",0.35714285714285715,0.2619047619047619,0.24444444444444446,0.2878306878306878,0.04952674888396428,18
0.27107564608256024,0.0058236550414282415,0.019432862599690754,0.0033191260780672948,300,2,sqrt,,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__max_depth': None}",0.43333333333333335,0.27777777777777773,0.26666666666666666,0.3259259259259259,0.07608384660805237,7
0.23517457644144693,0.0062169222411923965,0.016176223754882812,0.0008923521286815293,300,3,sqrt,3,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 3, 'clf__max_features': 'sqrt', 'clf__max_depth': 3}",0.5238095238095238,0.3333333333333333,0.35555555555555557,0.4042328042328043,0.08503881736662199,1
