mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__subsample,param_clf__reg_lambda,param_clf__n_estimators,param_clf__max_depth,param_clf__learning_rate,param_clf__colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.015399456024169922,0.00018400735488891508,0.0020405451456705728,5.278673250746908e-05,0.8,1.0,100,3,0.1,1.0,"{'clf__subsample': 0.8, 'clf__reg_lambda': 1.0, 'clf__n_estimators': 100, 'clf__max_depth': 3, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 1.0}",0.24444444444444446,0.35555555555555557,0.48888888888888893,0.362962962962963,0.0999313893572744,14
0.012207269668579102,0.00028745121322734353,0.0021178722381591797,3.079386161942018e-05,1.0,10.0,50,3,0.1,1.0,"{'clf__subsample': 1.0, 'clf__reg_lambda': 10.0, 'clf__n_estimators': 50, 'clf__max_depth': 3, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 1.0}",0.22857142857142856,0.5666666666666668,0.35555555555555557,0.38359788359788366,0.13944383965643445,8
0.023661057154337566,0.0002466967882813987,0.0022203922271728516,3.231663947447721e-05,1.0,10.0,200,3,0.1,1.0,"{'clf__subsample': 1.0, 'clf__reg_lambda': 10.0, 'clf__n_estimators': 200, 'clf__max_depth': 3, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 1.0}",0.3333333333333333,0.5666666666666668,0.3238095238095238,0.407936507936508,0.11230649492894436,5
0.012233654657999674,0.00012155487553220028,0.001863241195678711,2.4502656794883576e-05,1.0,10.0,50,3,0.03,1.0,"{'clf__subsample': 1.0, 'clf__reg_lambda': 10.0, 'clf__n_estimators': 50, 'clf__max_depth': 3, 'clf__learning_rate': 0.03, 'clf__colsample_bytree': 1.0}",0.08333333333333333,0.5666666666666668,0.35555555555555557,0.33518518518518525,0.19784504335387895,16
0.021655718485514324,0.0007888310236805095,0.0022182464599609375,2.009044970935969e-05,1.0,10.0,200,1,0.1,0.8,"{'clf__subsample': 1.0, 'clf__reg_lambda': 10.0, 'clf__n_estimators': 200, 'clf__max_depth': 1, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 0.8}",0.22857142857142856,0.48888888888888893,0.48888888888888893,0.40211640211640215,0.12271482763449082,6
0.010840177536010742,0.00042849229288060143,0.0018521944681803386,2.8492322552370912e-05,1.0,10.0,50,1,0.03,0.8,"{'clf__subsample': 1.0, 'clf__reg_lambda': 10.0, 'clf__n_estimators': 50, 'clf__max_depth': 1, 'clf__learning_rate': 0.03, 'clf__colsample_bytree': 0.8}",0.3,0.5666666666666668,0.13333333333333333,0.3333333333333333,0.17847087115787794,18
0.015491326649983725,0.0003218294838265852,0.0019370714823404949,8.050722288849559e-06,0.8,1.0,100,2,0.03,1.0,"{'clf__subsample': 0.8, 'clf__reg_lambda': 1.0, 'clf__n_estimators': 100, 'clf__max_depth': 2, 'clf__learning_rate': 0.03, 'clf__colsample_bytree': 1.0}",0.22857142857142856,0.5666666666666668,0.48888888888888893,0.42804232804232806,0.14457714314697104,3
0.024056196212768555,0.00018632113232031134,0.002207199732462565,6.051429055786602e-06,0.8,10.0,200,2,0.03,1.0,"{'clf__subsample': 0.8, 'clf__reg_lambda': 10.0, 'clf__n_estimators': 200, 'clf__max_depth': 2, 'clf__learning_rate': 0.03, 'clf__colsample_bytree': 1.0}",0.22857142857142856,0.48888888888888893,0.48888888888888893,0.40211640211640215,0.12271482763449082,6
0.015636761983235676,0.0003162935749451172,0.0019614696502685547,2.1123939927422225e-05,0.8,1.0,100,2,0.1,0.8,"{'clf__subsample': 0.8, 'clf__reg_lambda': 1.0, 'clf__n_estimators': 100, 'clf__max_depth': 2, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 0.8}",0.22857142857142856,0.35555555555555557,0.5238095238095238,0.3693121693121693,0.12092233467944385,11
0.012431859970092773,0.00137464564951258,0.002129713694254557,0.0004096706205481956,0.8,1.0,50,2,0.1,0.8,"{'clf__subsample': 0.8, 'clf__reg_lambda': 1.0, 'clf__n_estimators': 50, 'clf__max_depth': 2, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 0.8}",0.22857142857142856,0.35555555555555557,0.5238095238095238,0.3693121693121693,0.12092233467944385,11
0.013443390528361002,0.0005779997544534026,0.0023063023885091147,0.00037284256562509566,0.8,10.0,50,3,0.03,1.0,"{'clf__subsample': 0.8, 'clf__reg_lambda': 10.0, 'clf__n_estimators': 50, 'clf__max_depth': 3, 'clf__learning_rate': 0.03, 'clf__colsample_bytree': 1.0}",0.13333333333333333,0.7000000000000001,0.48888888888888893,0.4407407407407408,0.23383250544688294,1
0.01195375124613444,0.00010754348891014416,0.0018347899119059246,3.706588957686047e-05,0.8,1.0,50,3,0.1,1.0,"{'clf__subsample': 0.8, 'clf__reg_lambda': 1.0, 'clf__n_estimators': 50, 'clf__max_depth': 3, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 1.0}",0.3333333333333333,0.24444444444444446,0.35555555555555557,0.3111111111111111,0.04800548665487304,20
0.015662511189778645,0.00022953261580039785,0.002012491226196289,8.695449501428456e-05,0.8,10.0,100,2,0.03,1.0,"{'clf__subsample': 0.8, 'clf__reg_lambda': 10.0, 'clf__n_estimators': 100, 'clf__max_depth': 2, 'clf__learning_rate': 0.03, 'clf__colsample_bytree': 1.0}",0.08333333333333333,0.5666666666666668,0.48888888888888893,0.3796296296296297,0.2119055875906207,10
