mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__subsample,param_clf__reg_lambda,param_clf__n_estimators,param_clf__max_depth,param_clf__learning_rate,param_clf__colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.015924453735351562,0.0007793579156083782,0.0021595160166422525,0.00012410297133487143,0.8,1.0,100,3,0.1,1.0,"{'clf__subsample': 0.8, 'clf__reg_lambda': 1.0, 'clf__n_estimators': 100, 'clf__max_depth': 3, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 1.0}",0.7222222222222222,0.4000000000000001,0.48888888888888893,0.5370370370370371,0.1358810098358825,1
0.01165167490641276,0.00019091104609082743,0.001975456873575846,4.648666409730762e-05,1.0,10.0,50,3,0.1,1.0,"{'clf__subsample': 1.0, 'clf__reg_lambda': 10.0, 'clf__n_estimators': 50, 'clf__max_depth': 3, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 1.0}",0.7222222222222222,0.37777777777777777,0.2222222222222222,0.4407407407407408,0.20892303372104376,14
0.024211645126342773,0.001043865336065996,0.0021910667419433594,1.451941089536521e-05,1.0,10.0,200,3,0.1,1.0,"{'clf__subsample': 1.0, 'clf__reg_lambda': 10.0, 'clf__n_estimators': 200, 'clf__max_depth': 3, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 1.0}",0.7000000000000001,0.4000000000000001,0.48888888888888893,0.5296296296296297,0.12581694630713355,3
0.012252330780029297,0.0002169431776970242,0.0019985834757486978,0.00011422254558548703,1.0,10.0,50,3,0.03,1.0,"{'clf__subsample': 1.0, 'clf__reg_lambda': 10.0, 'clf__n_estimators': 50, 'clf__max_depth': 3, 'clf__learning_rate': 0.03, 'clf__colsample_bytree': 1.0}",0.48888888888888893,0.5666666666666668,0.2222222222222222,0.42592592592592604,0.14749857593881394,16
0.020376841227213543,0.00036846403316161873,0.0020581881205240884,3.870777010115715e-05,1.0,10.0,200,1,0.1,0.8,"{'clf__subsample': 1.0, 'clf__reg_lambda': 10.0, 'clf__n_estimators': 200, 'clf__max_depth': 1, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 0.8}",0.7000000000000001,0.37777777777777777,0.48888888888888893,0.5222222222222223,0.1336416189086572,6
0.011000712712605795,0.000351781332739109,0.0018362998962402344,3.9929714597283524e-05,1.0,10.0,50,1,0.03,0.8,"{'clf__subsample': 1.0, 'clf__reg_lambda': 10.0, 'clf__n_estimators': 50, 'clf__max_depth': 1, 'clf__learning_rate': 0.03, 'clf__colsample_bytree': 0.8}",0.38888888888888884,0.43333333333333335,0.2222222222222222,0.3481481481481481,0.09087291960285405,20
0.015777587890625,0.00026314765959789364,0.002037684122721354,9.087727587972657e-05,0.8,1.0,100,2,0.03,1.0,"{'clf__subsample': 0.8, 'clf__reg_lambda': 1.0, 'clf__n_estimators': 100, 'clf__max_depth': 2, 'clf__learning_rate': 0.03, 'clf__colsample_bytree': 1.0}",0.7222222222222222,0.26666666666666666,0.48888888888888893,0.49259259259259264,0.18599821525169954,10
0.023780107498168945,0.0001713197452232651,0.0021540323893229165,6.727357623256026e-05,0.8,10.0,200,2,0.03,1.0,"{'clf__subsample': 0.8, 'clf__reg_lambda': 10.0, 'clf__n_estimators': 200, 'clf__max_depth': 2, 'clf__learning_rate': 0.03, 'clf__colsample_bytree': 1.0}",0.7222222222222222,0.26666666666666666,0.2222222222222222,0.40370370370370373,0.22595628211362434,17
0.015583992004394531,0.00016612500640341557,0.002123753229777018,0.00011698885446507489,0.8,1.0,100,2,0.1,0.8,"{'clf__subsample': 0.8, 'clf__reg_lambda': 1.0, 'clf__n_estimators': 100, 'clf__max_depth': 2, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 0.8}",0.7000000000000001,0.4000000000000001,0.48888888888888893,0.5296296296296297,0.12581694630713355,3
0.011519193649291992,9.828649892276015e-05,0.001938184102376302,7.551168037735012e-05,0.8,1.0,50,2,0.1,0.8,"{'clf__subsample': 0.8, 'clf__reg_lambda': 1.0, 'clf__n_estimators': 50, 'clf__max_depth': 2, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 0.8}",0.7222222222222222,0.37777777777777777,0.38888888888888884,0.4962962962962963,0.1598181408177142,9
0.011857191721598307,0.0001823537280311744,0.001941998799641927,0.00012181149262352237,0.8,10.0,50,3,0.03,1.0,"{'clf__subsample': 0.8, 'clf__reg_lambda': 10.0, 'clf__n_estimators': 50, 'clf__max_depth': 3, 'clf__learning_rate': 0.03, 'clf__colsample_bytree': 1.0}",0.5238095238095238,0.3,0.2222222222222222,0.34867724867724864,0.12784321393479733,19
0.01209100087483724,8.474415776401798e-05,0.002121130625406901,0.00015312590883266106,0.8,1.0,50,3,0.1,1.0,"{'clf__subsample': 0.8, 'clf__reg_lambda': 1.0, 'clf__n_estimators': 50, 'clf__max_depth': 3, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 1.0}",0.7222222222222222,0.26666666666666666,0.48888888888888893,0.49259259259259264,0.18599821525169954,10
0.016312201817830402,0.00025856421317478536,0.002052863438924154,6.0492681908262546e-05,0.8,10.0,100,2,0.03,1.0,"{'clf__subsample': 0.8, 'clf__reg_lambda': 10.0, 'clf__n_estimators': 100, 'clf__max_depth': 2, 'clf__learning_rate': 0.03, 'clf__colsample_bytree': 1.0}",0.5238095238095238,0.4000000000000001,0.2222222222222222,0.38201058201058197,0.12377786417443146,18
0.014538844426472982,0.00028805505616990126,0.0020635128021240234,0.00010609617840480976,1.0,1.0,100,1,0.1,0.8,"{'clf__subsample': 1.0, 'clf__reg_lambda': 1.0, 'clf__n_estimators': 100, 'clf__max_depth': 1, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 0.8}",0.7000000000000001,0.37777777777777777,0.48888888888888893,0.5222222222222223,0.1336416189086572,6
0.02147698402404785,0.0002803539595745949,0.002254327138264974,5.996036347437567e-05,0.8,1.0,200,2,0.1,1.0,"{'clf__subsample': 0.8, 'clf__reg_lambda': 1.0, 'clf__n_estimators': 200, 'clf__max_depth': 2, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 1.0}",0.7222222222222222,0.4000000000000001,0.48888888888888893,0.5370370370370371,0.1358810098358825,1
0.015802462895711262,0.0003102647109972369,0.0020662943522135415,9.902005780034773e-05,0.8,1.0,100,2,0.1,1.0,"{'clf__subsample': 0.8, 'clf__reg_lambda': 1.0, 'clf__n_estimators': 100, 'clf__max_depth': 2, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 1.0}",0.7000000000000001,0.4000000000000001,0.48888888888888893,0.5296296296296297,0.12581694630713355,3
0.014920234680175781,0.0006124657593952445,0.0019791126251220703,8.202915862197593e-05,1.0,10.0,100,2,0.03,1.0,"{'clf__subsample': 1.0, 'clf__reg_lambda': 10.0, 'clf__n_estimators': 100, 'clf__max_depth': 2, 'clf__learning_rate': 0.03, 'clf__colsample_bytree': 1.0}",0.7222222222222222,0.5666666666666668,0.2222222222222222,0.5037037037037037,0.20892303372104376,8
