mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__n_estimators,param_clf__min_samples_leaf,param_clf__max_features,param_clf__max_depth,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.054762045542399086,0.00012486888410094665,0.00452884038289388,3.744377932669725e-05,100,1,sqrt,,"{'clf__n_estimators': 100, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__max_depth': None}",0.5238095238095238,0.48888888888888893,0.48888888888888893,0.5005291005291005,0.016461745170480463,1
0.054935852686564125,0.00023779759067777027,0.004517873128255208,5.631301259624672e-05,100,1,1.0,2,"{'clf__n_estimators': 100, 'clf__min_samples_leaf': 1, 'clf__max_features': 1.0, 'clf__max_depth': 2}",0.48888888888888893,0.48888888888888893,0.48888888888888893,0.48888888888888893,0.0,9
0.1627777417500814,3.985958089381325e-05,0.01073924700419108,5.58063604297647e-05,300,1,1.0,,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 1, 'clf__max_features': 1.0, 'clf__max_depth': None}",0.48888888888888893,0.48888888888888893,0.38888888888888884,0.45555555555555555,0.04714045207910321,15
0.05464529991149902,2.0774819652738946e-05,0.004539807637532552,8.656342064024673e-06,100,3,1.0,,"{'clf__n_estimators': 100, 'clf__min_samples_leaf': 3, 'clf__max_features': 1.0, 'clf__max_depth': None}",0.5238095238095238,0.4000000000000001,0.38888888888888884,0.43756613756613755,0.0611517535893305,17
0.16008631388346353,0.00047764282245779845,0.010718822479248047,7.53767291515628e-05,300,3,sqrt,2,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 3, 'clf__max_features': 'sqrt', 'clf__max_depth': 2}",0.5238095238095238,0.35714285714285715,0.48888888888888893,0.45661375661375664,0.07176678696526878,13
0.055130958557128906,0.00016204829849840105,0.004546721776326497,4.0435834750665646e-05,100,1,1.0,,"{'clf__n_estimators': 100, 'clf__min_samples_leaf': 1, 'clf__max_features': 1.0, 'clf__max_depth': None}",0.48888888888888893,0.48888888888888893,0.48888888888888893,0.48888888888888893,0.0,9
0.16047422091166177,0.0002893673721311235,0.010708332061767578,1.989712201699635e-05,300,2,sqrt,5,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__max_depth': 5}",0.5238095238095238,0.48888888888888893,0.48888888888888893,0.5005291005291005,0.016461745170480463,1
0.16115784645080566,8.008900848347512e-05,0.010707855224609375,2.9855363058419562e-05,300,2,1.0,5,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 2, 'clf__max_features': 1.0, 'clf__max_depth': 5}",0.5238095238095238,0.48888888888888893,0.48888888888888893,0.5005291005291005,0.016461745170480463,1
0.16089185078938803,0.0011589655442416837,0.010596275329589844,1.2367161855015378e-05,300,2,sqrt,,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__max_depth': None}",0.5238095238095238,0.48888888888888893,0.48888888888888893,0.5005291005291005,0.016461745170480463,1
0.15873034795125326,0.0003136621109970585,0.010800361633300781,0.00023771954420192653,300,3,sqrt,3,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 3, 'clf__max_features': 'sqrt', 'clf__max_depth': 3}",0.5238095238095238,0.35714285714285715,0.48888888888888893,0.45661375661375664,0.07176678696526878,13
0.19682629903157553,0.024409972007697827,0.012955188751220703,0.0017688815495568468,300,1,1.0,5,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 1, 'clf__max_features': 1.0, 'clf__max_depth': 5}",0.48888888888888893,0.48888888888888893,0.38888888888888884,0.45555555555555555,0.04714045207910321,15
0.08289225896199544,0.0019207580821608819,0.00815288225809733,0.0006499076863696505,100,2,sqrt,5,"{'clf__n_estimators': 100, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__max_depth': 5}",0.5238095238095238,0.48888888888888893,0.48888888888888893,0.5005291005291005,0.016461745170480463,1
0.23822379112243652,0.008331009897059037,0.015695492426554363,0.000999951743826615,300,2,sqrt,3,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__max_depth': 3}",0.5238095238095238,0.48888888888888893,0.48888888888888893,0.5005291005291005,0.016461745170480463,1
