mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__kernel,param_clf__gamma,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.0014862219492594402,8.168294595378912e-05,0.0012453397115071614,1.99421460786213e-05,0.1,linear,,"{'clf__C': 0.1, 'clf__kernel': 'linear'}",0.3,0.09523809523809523,0.16666666666666666,0.1873015873015873,0.08485756447380101,20
0.0014411608378092449,3.2440311235364e-05,0.001222689946492513,5.353663696638518e-06,1.0,linear,,"{'clf__C': 1.0, 'clf__kernel': 'linear'}",0.36190476190476195,0.1111111111111111,0.16666666666666666,0.21322751322751324,0.10754936275636084,14
0.0014333724975585938,6.7547255709571135e-06,0.0012261072794596355,1.097301203034287e-05,10.0,linear,,"{'clf__C': 10.0, 'clf__kernel': 'linear'}",0.36190476190476195,0.1111111111111111,0.16666666666666666,0.21322751322751324,0.10754936275636084,14
0.0014522870381673176,3.3970720127345086e-05,0.0012169679005940754,7.18515526599611e-06,100.0,linear,,"{'clf__C': 100.0, 'clf__kernel': 'linear'}",0.36190476190476195,0.1111111111111111,0.16666666666666666,0.21322751322751324,0.10754936275636084,14
0.0014030933380126953,1.4697108275816383e-06,0.0012192726135253906,8.288832583448043e-06,0.1,rbf,scale,"{'clf__C': 0.1, 'clf__gamma': 'scale', 'clf__kernel': 'rbf'}",0.13333333333333333,0.35714285714285715,0.45714285714285713,0.31587301587301586,0.13537737816012949,8
0.0013964176177978516,3.251595901724304e-06,0.0012145042419433594,2.431401974483864e-06,0.1,rbf,0.001,"{'clf__C': 0.1, 'clf__gamma': 0.001, 'clf__kernel': 'rbf'}",0.13333333333333333,0.09523809523809523,0.35714285714285715,0.19523809523809524,0.11553549450843077,17
0.0014065901438395183,1.610262131149119e-05,0.0012230078379313152,7.1375300468819e-06,0.1,rbf,0.01,"{'clf__C': 0.1, 'clf__gamma': 0.01, 'clf__kernel': 'rbf'}",0.13333333333333333,0.2222222222222222,0.35714285714285715,0.23756613756613754,0.09201178381244576,12
0.001387198766072591,1.0345522789084779e-05,0.0012177626291910808,3.4623179293937627e-06,0.1,rbf,0.1,"{'clf__C': 0.1, 'clf__gamma': 0.1, 'clf__kernel': 'rbf'}",0.13333333333333333,0.35714285714285715,0.45714285714285713,0.31587301587301586,0.13537737816012949,8
0.0014197031656901042,1.8132704336688764e-05,0.0012360413869222004,1.718415680347653e-05,1.0,rbf,scale,"{'clf__C': 1.0, 'clf__gamma': 'scale', 'clf__kernel': 'rbf'}",0.41269841269841273,0.35714285714285715,0.45714285714285713,0.408994708994709,0.04090874450810096,1
0.0013959407806396484,2.0404879204472928e-05,0.0012116432189941406,9.103719278353112e-06,1.0,rbf,0.001,"{'clf__C': 1.0, 'clf__gamma': 0.001, 'clf__kernel': 'rbf'}",0.13333333333333333,0.09523809523809523,0.35714285714285715,0.19523809523809524,0.11553549450843077,17
