mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__subsample,param_clf__reg_lambda,param_clf__n_estimators,param_clf__max_depth,param_clf__learning_rate,param_clf__colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.016132911046346027,0.0004000781370375849,0.0021692117055257163,8.465131774470266e-05,0.8,1.0,100,3,0.1,1.0,"{'clf__subsample': 0.8, 'clf__reg_lambda': 1.0, 'clf__n_estimators': 100, 'clf__max_depth': 3, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 1.0}",0.3333333333333333,0.3,0.43333333333333335,0.35555555555555557,0.05665577237325318,7
0.01221791903177897,0.00023980645373154088,0.0019849141438802085,9.537663680261817e-05,1.0,10.0,50,3,0.1,1.0,"{'clf__subsample': 1.0, 'clf__reg_lambda': 10.0, 'clf__n_estimators': 50, 'clf__max_depth': 3, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 1.0}",0.09523809523809523,0.35555555555555557,0.4444444444444444,0.2984126984126984,0.14817837937959194,16
0.02404324213663737,0.0008446323857994663,0.002254645029703776,0.00012130396374657308,1.0,10.0,200,3,0.1,1.0,"{'clf__subsample': 1.0, 'clf__reg_lambda': 10.0, 'clf__n_estimators': 200, 'clf__max_depth': 3, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 1.0}",0.09523809523809523,0.4444444444444444,0.4444444444444444,0.328042328042328,0.1646174517048047,13
0.012107531229654947,0.00030544148573965433,0.001945813496907552,0.00014201855619350558,1.0,10.0,50,3,0.03,1.0,"{'clf__subsample': 1.0, 'clf__reg_lambda': 10.0, 'clf__n_estimators': 50, 'clf__max_depth': 3, 'clf__learning_rate': 0.03, 'clf__colsample_bytree': 1.0}",0.09523809523809523,0.4444444444444444,0.4444444444444444,0.328042328042328,0.1646174517048047,13
0.021111249923706055,0.000302611382489154,0.0021850268046061196,0.00013299573523970897,1.0,10.0,200,1,0.1,0.8,"{'clf__subsample': 1.0, 'clf__reg_lambda': 10.0, 'clf__n_estimators': 200, 'clf__max_depth': 1, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 0.8}",0.16666666666666666,0.3,0.24444444444444446,0.23703703703703705,0.054684529852716296,20
0.011042038599650065,0.0002500731196287934,0.0018072128295898438,1.2338017495093928e-05,1.0,10.0,50,1,0.03,0.8,"{'clf__subsample': 1.0, 'clf__reg_lambda': 10.0, 'clf__n_estimators': 50, 'clf__max_depth': 1, 'clf__learning_rate': 0.03, 'clf__colsample_bytree': 0.8}",0.45714285714285713,0.3333333333333333,0.4666666666666666,0.41904761904761906,0.06073373482447298,1
0.01551206906636556,3.5133296523768115e-05,0.0020951430002848306,0.00011005341237499609,0.8,1.0,100,2,0.03,1.0,"{'clf__subsample': 0.8, 'clf__reg_lambda': 1.0, 'clf__n_estimators': 100, 'clf__max_depth': 2, 'clf__learning_rate': 0.03, 'clf__colsample_bytree': 1.0}",0.3333333333333333,0.43333333333333335,0.43333333333333335,0.39999999999999997,0.04714045207910319,4
0.023752530415852863,0.000850838477333395,0.0021747748057047525,0.0001033399624426015,0.8,10.0,200,2,0.03,1.0,"{'clf__subsample': 0.8, 'clf__reg_lambda': 10.0, 'clf__n_estimators': 200, 'clf__max_depth': 2, 'clf__learning_rate': 0.03, 'clf__colsample_bytree': 1.0}",0.3333333333333333,0.43333333333333335,0.4444444444444444,0.4037037037037037,0.0499656946786372,2
0.015359004338582357,3.109105847997435e-05,0.00196989377339681,2.917444241592328e-05,0.8,1.0,100,2,0.1,0.8,"{'clf__subsample': 0.8, 'clf__reg_lambda': 1.0, 'clf__n_estimators': 100, 'clf__max_depth': 2, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 0.8}",0.45714285714285713,0.3,0.43333333333333335,0.3968253968253968,0.06915244733584751,5
0.01170802116394043,0.00019866806616144076,0.0018399556477864583,1.955452282059643e-05,0.8,1.0,50,2,0.1,0.8,"{'clf__subsample': 0.8, 'clf__reg_lambda': 1.0, 'clf__n_estimators': 50, 'clf__max_depth': 2, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 0.8}",0.3333333333333333,0.3,0.43333333333333335,0.35555555555555557,0.05665577237325318,7
