mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__n_neighbors,param_clf__p,param_clf__weights,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.0012582143147786458,3.906493248708724e-05,0.0017309983571370442,3.89069772166147e-05,1,1,uniform,"{'clf__n_neighbors': 1, 'clf__p': 1, 'clf__weights': 'uniform'}",0.5666666666666668,0.4444444444444444,0.1111111111111111,0.37407407407407406,0.1925213543461782,12
0.0011847813924153645,6.521618601140544e-06,0.0014369487762451172,8.939901952387178e-06,1,1,distance,"{'clf__n_neighbors': 1, 'clf__p': 1, 'clf__weights': 'distance'}",0.5666666666666668,0.4444444444444444,0.1111111111111111,0.37407407407407406,0.1925213543461782,12
0.0011916160583496094,3.0902579776801397e-06,0.0016896724700927734,7.541970198388607e-06,1,2,uniform,"{'clf__n_neighbors': 1, 'clf__p': 2, 'clf__weights': 'uniform'}",0.5555555555555555,0.31746031746031744,0.1111111111111111,0.32804232804232797,0.18159790795482023,15
0.0011939207712809246,8.371476543594165e-06,0.0014418760935465496,9.648018260362467e-06,1,2,distance,"{'clf__n_neighbors': 1, 'clf__p': 2, 'clf__weights': 'distance'}",0.5555555555555555,0.31746031746031744,0.1111111111111111,0.32804232804232797,0.18159790795482023,15
0.001193682352701823,7.799685253388276e-06,0.0017155806223551433,1.1286265358019976e-05,3,1,uniform,"{'clf__n_neighbors': 3, 'clf__p': 1, 'clf__weights': 'uniform'}",0.38888888888888884,0.4444444444444444,0.35714285714285715,0.3968253968253968,0.03607984575922183,10
0.0012065569559733074,1.8705689582729055e-06,0.0014503002166748047,2.6148624011033022e-05,3,1,distance,"{'clf__n_neighbors': 3, 'clf__p': 1, 'clf__weights': 'distance'}",0.38888888888888884,0.4444444444444444,0.4000000000000001,0.41111111111111115,0.024002743327436512,7
0.0012199878692626953,2.263930564442335e-05,0.0016890366872151692,5.595927792321505e-06,3,2,uniform,"{'clf__n_neighbors': 3, 'clf__p': 2, 'clf__weights': 'uniform'}",0.38888888888888884,0.4166666666666667,0.47222222222222215,0.4259259259259259,0.03464497580346241,6
0.0012025038401285808,1.527657730320381e-05,0.0014365514119466145,8.991327682324059e-06,3,2,distance,"{'clf__n_neighbors': 3, 'clf__p': 2, 'clf__weights': 'distance'}",0.38888888888888884,0.4166666666666667,0.41269841269841273,0.4060846560846561,0.012266691131608108,8
0.0012126763661702473,1.4510708298745822e-05,0.0017074743906656902,6.858650528714312e-06,5,1,uniform,"{'clf__n_neighbors': 5, 'clf__p': 1, 'clf__weights': 'uniform'}",0.5238095238095238,0.5238095238095238,0.3333333333333333,0.4603174603174603,0.08979133729352987,4
0.001189867655436198,5.696602165685471e-06,0.0014344056447347004,6.800388166199177e-06,5,1,distance,"{'clf__n_neighbors': 5, 'clf__p': 1, 'clf__weights': 'distance'}",0.38888888888888884,0.38888888888888884,0.38888888888888884,0.38888888888888884,0.0,11
0.0012043317159016926,7.308046933856105e-06,0.0017001628875732422,5.9588748083608935e-06,5,2,uniform,"{'clf__n_neighbors': 5, 'clf__p': 2, 'clf__weights': 'uniform'}",0.35555555555555557,0.48888888888888893,0.35714285714285715,0.40052910052910057,0.06248316589728899,9
0.0011997222900390625,7.083346034735741e-06,0.0014458497365315754,1.607789181569645e-05,5,2,distance,"{'clf__n_neighbors': 5, 'clf__p': 2, 'clf__weights': 'distance'}",0.35714285714285715,0.35714285714285715,0.38888888888888884,0.36772486772486773,0.014965222882254948,14
0.0011259714762369792,2.9736021254650284e-07,0.001279751459757487,3.352492669025175e-05,7,1,uniform,"{'clf__n_neighbors': 7, 'clf__p': 1, 'clf__weights': 'uniform'}",0.5238095238095238,0.35555555555555557,0.7222222222222222,0.5338624338624339,0.1498597274376053,1
0.0014108816782633464,0.00020073960260377823,0.00871125857035319,0.00016592795021180322,7,1,distance,"{'clf__n_neighbors': 7, 'clf__p': 1, 'clf__weights': 'distance'}",0.38888888888888884,0.4444444444444444,0.7000000000000001,0.5111111111111111,0.13547660117164362,2
0.0012369950612386067,3.5003622349826706e-05,0.006731986999511719,0.0013988406454605625,7,2,uniform,"{'clf__n_neighbors': 7, 'clf__p': 2, 'clf__weights': 'uniform'}",0.5238095238095238,0.3238095238095238,0.5777777777777778,0.47513227513227524,0.10924612704046131,3
0.0014603932698567708,0.00017231636714504342,0.009724696477254232,0.0012117165803458075,7,2,distance,"{'clf__n_neighbors': 7, 'clf__p': 2, 'clf__weights': 'distance'}",0.38888888888888884,0.35714285714285715,0.5777777777777778,0.4412698412698413,0.09739187228287632,5
