mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__kernel,param_clf__gamma,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.0014536380767822266,5.229145074369527e-05,0.0012395381927490234,1.4425145012897832e-05,0.1,linear,,"{'clf__C': 0.1, 'clf__kernel': 'linear'}",0.35714285714285715,0.2222222222222222,0.16666666666666666,0.24867724867724864,0.07997998125836496,6
0.0014173189798990886,6.992708494650185e-06,0.0012204647064208984,1.0386953788181288e-05,1.0,linear,,"{'clf__C': 1.0, 'clf__kernel': 'linear'}",0.31746031746031744,0.19047619047619047,0.16666666666666666,0.22486772486772486,0.06619045504336932,16
0.0014348824818929036,2.0973910046254233e-05,0.0012284119923909504,1.1438019342345254e-05,10.0,linear,,"{'clf__C': 10.0, 'clf__kernel': 'linear'}",0.31746031746031744,0.2619047619047619,0.16666666666666666,0.24867724867724864,0.0622677370155546,6
0.0014212926228841145,1.616369341936216e-05,0.0012116432189941406,7.602026649200515e-06,100.0,linear,,"{'clf__C': 100.0, 'clf__kernel': 'linear'}",0.31746031746031744,0.2619047619047619,0.16666666666666666,0.24867724867724864,0.0622677370155546,6
0.0014158089955647786,1.9647324030216386e-05,0.0012222131093343098,9.663716741134261e-06,0.1,rbf,scale,"{'clf__C': 0.1, 'clf__gamma': 'scale', 'clf__kernel': 'rbf'}",0.43333333333333335,0.24444444444444446,0.14814814814814814,0.27530864197530863,0.1184542006549233,4
0.0013853708902994792,4.512491088415269e-06,0.0012475649515787761,2.011903749617225e-05,0.1,rbf,0.001,"{'clf__C': 0.1, 'clf__gamma': 0.001, 'clf__kernel': 'rbf'}",0.21666666666666667,0.16666666666666666,0.14814814814814814,0.17716049382716048,0.02894002017217542,18
0.0013869603474934895,1.2550171223049909e-05,0.0012180805206298828,8.478677789174159e-06,0.1,rbf,0.01,"{'clf__C': 0.1, 'clf__gamma': 0.01, 'clf__kernel': 'rbf'}",0.21666666666666667,0.35714285714285715,0.14814814814814814,0.24065255731922397,0.08699114633012221,9
0.0015093485514322917,0.00017658264963567208,0.0012292067209879558,1.742287256991719e-05,0.1,rbf,0.1,"{'clf__C': 0.1, 'clf__gamma': 0.1, 'clf__kernel': 'rbf'}",0.43333333333333335,0.24444444444444446,0.14814814814814814,0.27530864197530863,0.1184542006549233,4
0.0014081001281738281,7.83765194316809e-06,0.0012151400248209636,1.1394867289659123e-05,1.0,rbf,scale,"{'clf__C': 1.0, 'clf__gamma': 'scale', 'clf__kernel': 'rbf'}",0.6238095238095238,0.24444444444444446,0.0,0.2894179894179894,0.2566470277891172,1
0.0013826688130696614,7.242938607574747e-06,0.0012115637461344402,5.696602165685471e-06,1.0,rbf,0.001,"{'clf__C': 1.0, 'clf__gamma': 0.001, 'clf__kernel': 'rbf'}",0.21666666666666667,0.16666666666666666,0.14814814814814814,0.17716049382716048,0.02894002017217542,18
0.0013695557912190754,6.101321448538855e-06,0.001216570536295573,1.470011614808115e-05,1.0,rbf,0.01,"{'clf__C': 1.0, 'clf__gamma': 0.01, 'clf__kernel': 'rbf'}",0.21666666666666667,0.35714285714285715,0.14814814814814814,0.24065255731922397,0.08699114633012221,9
0.001397530237833659,7.590386220947088e-06,0.0012063185373942058,2.433998240012098e-06,1.0,rbf,0.1,"{'clf__C': 1.0, 'clf__gamma': 0.1, 'clf__kernel': 'rbf'}",0.6238095238095238,0.24444444444444446,0.0,0.2894179894179894,0.2566470277891172,1
0.001409292221069336,3.3941517677406665e-06,0.0012152989705403645,2.256245544207635e-06,10.0,rbf,scale,"{'clf__C': 10.0, 'clf__gamma': 'scale', 'clf__kernel': 'rbf'}",0.42857142857142855,0.09523809523809523,0.16666666666666666,0.23015873015873012,0.14329738162910943,12
0.0013859272003173828,3.410858111997435e-06,0.0012170473734537761,8.3510813076381e-06,10.0,rbf,0.001,"{'clf__C': 10.0, 'clf__gamma': 0.001, 'clf__kernel': 'rbf'}",0.21666666666666667,0.16666666666666666,0.14814814814814814,0.17716049382716048,0.02894002017217542,18
0.001404126485188802,1.9038021707293274e-05,0.0012250741322835286,1.1159642233898066e-05,10.0,rbf,0.01,"{'clf__C': 10.0, 'clf__gamma': 0.01, 'clf__kernel': 'rbf'}",0.35555555555555557,0.35714285714285715,0.0,0.23756613756613756,0.16798587672807896,11
0.0014142195383707683,1.3948788722506226e-05,0.0012139479319254558,3.4071526702604324e-06,10.0,rbf,0.1,"{'clf__C': 10.0, 'clf__gamma': 0.1, 'clf__kernel': 'rbf'}",0.42857142857142855,0.09523809523809523,0.16666666666666666,0.23015873015873012,0.14329738162910943,12
0.0014251867930094402,9.156294386063766e-06,0.0012195905049641926,6.209063525080556e-06,100.0,rbf,scale,"{'clf__C': 100.0, 'clf__gamma': 'scale', 'clf__kernel': 'rbf'}",0.42857142857142855,0.09523809523809523,0.16666666666666666,0.23015873015873012,0.14329738162910943,12
0.0013936360677083333,2.6429953810876036e-06,0.001256863276163737,4.531723368073265e-05,100.0,rbf,0.001,"{'clf__C': 100.0, 'clf__gamma': 0.001, 'clf__kernel': 'rbf'}",0.35555555555555557,0.2222222222222222,0.0,0.19259259259259257,0.14665918424609875,17
0.0014077822367350261,1.1193548456145567e-05,0.0012249151865641277,8.64977289249153e-06,100.0,rbf,0.01,"{'clf__C': 100.0, 'clf__gamma': 0.01, 'clf__kernel': 'rbf'}",0.31746031746031744,0.2619047619047619,0.26666666666666666,0.282010582010582,0.025142019831781413,3
0.0013881524403889973,1.1894408501860113e-06,0.001270294189453125,4.578795551274259e-05,100.0,rbf,0.1,"{'clf__C': 100.0, 'clf__gamma': 0.1, 'clf__kernel': 'rbf'}",0.42857142857142855,0.09523809523809523,0.16666666666666666,0.23015873015873012,0.14329738162910943,12
