mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__n_neighbors,param_clf__p,param_clf__weights,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.001569827397664388,7.157385927021138e-05,0.0020562012990315757,0.0002201880736093431,1,1,uniform,"{'clf__n_neighbors': 1, 'clf__p': 1, 'clf__weights': 'uniform'}",0.37777777777777777,0.8666666666666667,0.5777777777777778,0.6074074074074075,0.20068469902435654,1
0.0015676021575927734,9.29797815834988e-05,0.0014810562133789062,2.005363410043002e-05,1,1,distance,"{'clf__n_neighbors': 1, 'clf__p': 1, 'clf__weights': 'distance'}",0.37777777777777777,0.8666666666666667,0.5777777777777778,0.6074074074074075,0.20068469902435654,1
0.0012996196746826172,4.6477967889753956e-05,0.002016941706339518,8.566857263082159e-05,1,2,uniform,"{'clf__n_neighbors': 1, 'clf__p': 2, 'clf__weights': 'uniform'}",0.37777777777777777,0.48888888888888893,0.5777777777777778,0.48148148148148157,0.08181748901620196,4
0.0014658768971761067,0.0003114672877306402,0.001974026362101237,8.47224669182449e-05,1,2,distance,"{'clf__n_neighbors': 1, 'clf__p': 2, 'clf__weights': 'distance'}",0.37777777777777777,0.48888888888888893,0.5777777777777778,0.48148148148148157,0.08181748901620196,4
0.0015168190002441406,3.41679694533239e-05,0.0021396478017171225,0.0001108439288284268,3,1,uniform,"{'clf__n_neighbors': 3, 'clf__p': 1, 'clf__weights': 'uniform'}",0.2222222222222222,0.48888888888888893,0.35555555555555557,0.35555555555555557,0.10886621079036349,7
0.0012388229370117188,1.3355697225724141e-05,0.0014823277791341145,1.7466319391632793e-05,3,1,distance,"{'clf__n_neighbors': 3, 'clf__p': 1, 'clf__weights': 'distance'}",0.16666666666666666,0.7000000000000001,0.7111111111111111,0.525925925925926,0.25407515386877777,3
0.0012322266896565754,1.0429431430230059e-05,0.0017571449279785156,2.6352174491229457e-05,3,2,uniform,"{'clf__n_neighbors': 3, 'clf__p': 2, 'clf__weights': 'uniform'}",0.30158730158730157,0.41269841269841273,0.14814814814814814,0.2874779541446208,0.1084620237144395,14
0.0012235641479492188,3.573628609326222e-06,0.001470327377319336,2.1413475013267963e-06,3,2,distance,"{'clf__n_neighbors': 3, 'clf__p': 2, 'clf__weights': 'distance'}",0.30158730158730157,0.38888888888888884,0.19999999999999998,0.2968253968253968,0.07718704506647403,13
0.0012317498524983723,1.5681749324061822e-05,0.0017435550689697266,3.721316125092042e-05,5,1,uniform,"{'clf__n_neighbors': 5, 'clf__p': 1, 'clf__weights': 'uniform'}",0.2222222222222222,0.35555555555555557,0.4444444444444444,0.34074074074074073,0.09132465189583668,12
0.0012162526448567708,3.914391312924942e-06,0.0014841556549072266,6.818938086545511e-06,5,1,distance,"{'clf__n_neighbors': 5, 'clf__p': 1, 'clf__weights': 'distance'}",0.30158730158730157,0.7000000000000001,0.3238095238095238,0.4417989417989418,0.1828009785390169,6
0.0012289683024088542,8.682569048403207e-06,0.001734336217244466,8.982894357646174e-06,5,2,uniform,"{'clf__n_neighbors': 5, 'clf__p': 2, 'clf__weights': 'uniform'}",0.16666666666666666,0.1111111111111111,0.4444444444444444,0.24074074074074073,0.14581496062984833,15
0.0014440218607584636,0.0003141345109011969,0.001489400863647461,8.045228789548088e-06,5,2,distance,"{'clf__n_neighbors': 5, 'clf__p': 2, 'clf__weights': 'distance'}",0.30158730158730157,0.26666666666666666,0.14814814814814814,0.23880070546737212,0.06566722824058416,16
0.001157681147257487,9.34068156056673e-06,0.0013472239176432292,7.857699910617499e-05,7,1,uniform,"{'clf__n_neighbors': 7, 'clf__p': 1, 'clf__weights': 'uniform'}",0.31746031746031744,0.31746031746031744,0.38888888888888884,0.3412698412698412,0.033671751485073675,8
0.0012985865275065105,0.00011444527785508647,0.007877667744954428,0.0007049938165442886,7,1,distance,"{'clf__n_neighbors': 7, 'clf__p': 1, 'clf__weights': 'distance'}",0.31746031746031744,0.31746031746031744,0.38888888888888884,0.3412698412698412,0.033671751485073675,8
0.0013073285420735676,2.345755584973591e-05,0.006638924280802409,0.0012152529240535355,7,2,uniform,"{'clf__n_neighbors': 7, 'clf__p': 2, 'clf__weights': 'uniform'}",0.30158730158730157,0.27777777777777773,0.4444444444444444,0.3412698412698412,0.07360014678964845,8
0.0015060901641845703,0.0001268740834049308,0.010370890299479166,0.001073469431790414,7,2,distance,"{'clf__n_neighbors': 7, 'clf__p': 2, 'clf__weights': 'distance'}",0.30158730158730157,0.27777777777777773,0.4444444444444444,0.3412698412698412,0.07360014678964845,8
