mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__subsample,param_clf__reg_lambda,param_clf__n_estimators,param_clf__max_depth,param_clf__learning_rate,param_clf__colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.02050646146138509,0.0010407624006326256,0.0022137959798177085,7.174836886738806e-05,1.0,1.0,200,1,0.1,1.0,"{'clf__subsample': 1.0, 'clf__reg_lambda': 1.0, 'clf__n_estimators': 200, 'clf__max_depth': 1, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 1.0}",0.38888888888888884,0.2222222222222222,0.0,0.2037037037037037,0.15930231976004863,19
0.015601873397827148,0.00020135866432972213,0.0020395914713541665,3.271367804079822e-05,1.0,10.0,100,2,0.03,0.8,"{'clf__subsample': 1.0, 'clf__reg_lambda': 10.0, 'clf__n_estimators': 100, 'clf__max_depth': 2, 'clf__learning_rate': 0.03, 'clf__colsample_bytree': 0.8}",0.4000000000000001,0.48888888888888893,0.4666666666666666,0.4518518518518519,0.03777051491550208,1
0.021090189615885418,0.00023956676679784633,0.0024285316467285156,8.877776527656757e-05,0.8,10.0,200,1,0.03,1.0,"{'clf__subsample': 0.8, 'clf__reg_lambda': 10.0, 'clf__n_estimators': 200, 'clf__max_depth': 1, 'clf__learning_rate': 0.03, 'clf__colsample_bytree': 1.0}",0.38888888888888884,0.2222222222222222,0.2222222222222222,0.27777777777777773,0.0785674201318386,10
0.012501716613769531,0.00034817227632602516,0.002126455307006836,3.204816356032983e-05,1.0,1.0,50,3,0.03,1.0,"{'clf__subsample': 1.0, 'clf__reg_lambda': 1.0, 'clf__n_estimators': 50, 'clf__max_depth': 3, 'clf__learning_rate': 0.03, 'clf__colsample_bytree': 1.0}",0.3,0.2222222222222222,0.22857142857142856,0.25026455026455025,0.03526366709619393,13
0.022758642832438152,0.0009398474164544408,0.0022673606872558594,0.0001769034795839733,0.8,1.0,200,2,0.1,0.8,"{'clf__subsample': 0.8, 'clf__reg_lambda': 1.0, 'clf__n_estimators': 200, 'clf__max_depth': 2, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 0.8}",0.38888888888888884,0.26666666666666666,0.09523809523809523,0.25026455026455025,0.12044215546556412,13
0.013544480005900065,0.0017189412578686105,0.0024620691935221353,0.000288325147292945,0.8,1.0,50,2,0.03,0.8,"{'clf__subsample': 0.8, 'clf__reg_lambda': 1.0, 'clf__n_estimators': 50, 'clf__max_depth': 2, 'clf__learning_rate': 0.03, 'clf__colsample_bytree': 0.8}",0.38888888888888884,0.26666666666666666,0.31746031746031744,0.3243386243386243,0.050133496655554145,6
0.013039986292521158,0.001418491586248599,0.002230485280354818,0.00024804947463442006,0.8,1.0,50,3,0.1,1.0,"{'clf__subsample': 0.8, 'clf__reg_lambda': 1.0, 'clf__n_estimators': 50, 'clf__max_depth': 3, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 1.0}",0.38888888888888884,0.2222222222222222,0.2222222222222222,0.27777777777777773,0.0785674201318386,10
0.016143957773844402,0.00041404754319402656,0.0021653175354003906,8.101251418658214e-05,1.0,1.0,100,3,0.1,0.8,"{'clf__subsample': 1.0, 'clf__reg_lambda': 1.0, 'clf__n_estimators': 100, 'clf__max_depth': 3, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 0.8}",0.38888888888888884,0.2222222222222222,0.09523809523809523,0.23544973544973544,0.12024675319961386,17
0.016544818878173828,0.0002728828142080567,0.0022215048472086587,0.00010153055183264133,0.8,10.0,100,3,0.1,0.8,"{'clf__subsample': 0.8, 'clf__reg_lambda': 10.0, 'clf__n_estimators': 100, 'clf__max_depth': 3, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 0.8}",0.38888888888888884,0.26666666666666666,0.09523809523809523,0.25026455026455025,0.12044215546556412,13
0.0169829527537028,0.00036435114118563725,0.002125978469848633,6.789531571423824e-05,0.8,10.0,100,2,0.03,0.8,"{'clf__subsample': 0.8, 'clf__reg_lambda': 10.0, 'clf__n_estimators': 100, 'clf__max_depth': 2, 'clf__learning_rate': 0.03, 'clf__colsample_bytree': 0.8}",0.38888888888888884,0.16666666666666666,0.31746031746031744,0.291005291005291,0.09263037777783911,9
0.011646588643391928,0.00013208207574077246,0.001953283945719401,8.054887001469037e-05,1.0,10.0,50,2,0.1,0.8,"{'clf__subsample': 1.0, 'clf__reg_lambda': 10.0, 'clf__n_estimators': 50, 'clf__max_depth': 2, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 0.8}",0.4000000000000001,0.48888888888888893,0.4666666666666666,0.4518518518518519,0.03777051491550208,1
0.014728228251139322,0.00025491130044535,0.0024439493815104165,0.0005459672786951134,0.8,10.0,100,1,0.03,1.0,"{'clf__subsample': 0.8, 'clf__reg_lambda': 10.0, 'clf__n_estimators': 100, 'clf__max_depth': 1, 'clf__learning_rate': 0.03, 'clf__colsample_bytree': 1.0}",0.38888888888888884,0.4444444444444444,0.31746031746031744,0.38359788359788355,0.051975880170339946,3
0.05975008010864258,0.04716676538330789,0.00235748291015625,0.00010892154808520196,0.8,10.0,200,2,0.03,1.0,"{'clf__subsample': 0.8, 'clf__reg_lambda': 10.0, 'clf__n_estimators': 200, 'clf__max_depth': 2, 'clf__learning_rate': 0.03, 'clf__colsample_bytree': 1.0}",0.38888888888888884,0.38888888888888884,0.2222222222222222,0.3333333333333333,0.0785674201318386,5
0.01254725456237793,0.000818476108249573,0.0020236968994140625,9.881023995085205e-05,1.0,1.0,50,3,0.1,1.0,"{'clf__subsample': 1.0, 'clf__reg_lambda': 1.0, 'clf__n_estimators': 50, 'clf__max_depth': 3, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 1.0}",0.3,0.2222222222222222,0.09523809523809523,0.2058201058201058,0.08439443693072932,18
0.017948627471923828,0.00161189246597993,0.0021969477335611978,9.751627538170527e-05,0.8,1.0,100,3,0.03,1.0,"{'clf__subsample': 0.8, 'clf__reg_lambda': 1.0, 'clf__n_estimators': 100, 'clf__max_depth': 3, 'clf__learning_rate': 0.03, 'clf__colsample_bytree': 1.0}",0.38888888888888884,0.2222222222222222,0.2222222222222222,0.27777777777777773,0.0785674201318386,10
0.016604105631510418,0.00041981291217321536,0.0021239121754964194,9.035116994308414e-05,0.8,1.0,100,3,0.1,0.8,"{'clf__subsample': 0.8, 'clf__reg_lambda': 1.0, 'clf__n_estimators': 100, 'clf__max_depth': 3, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 0.8}",0.38888888888888884,0.26666666666666666,0.2222222222222222,0.29259259259259257,0.07046776885348312,8
0.012035369873046875,0.0005645940228171048,0.001982450485229492,0.00010279426553873604,1.0,10.0,50,3,0.03,0.8,"{'clf__subsample': 1.0, 'clf__reg_lambda': 10.0, 'clf__n_estimators': 50, 'clf__max_depth': 3, 'clf__learning_rate': 0.03, 'clf__colsample_bytree': 0.8}",0.4000000000000001,0.2222222222222222,0.38888888888888884,0.337037037037037,0.08131295703740797,4
0.023153146107991535,0.0005188134855961112,0.0024243990580240884,0.00012067628601110427,1.0,1.0,200,3,0.1,0.8,"{'clf__subsample': 1.0, 'clf__reg_lambda': 1.0, 'clf__n_estimators': 200, 'clf__max_depth': 3, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 0.8}",0.38888888888888884,0.26666666666666666,0.09523809523809523,0.25026455026455025,0.12044215546556412,13
0.015217304229736328,0.00020393928166905113,0.0021340052286783853,2.3811108575380467e-05,1.0,1.0,100,2,0.1,1.0,"{'clf__subsample': 1.0, 'clf__reg_lambda': 1.0, 'clf__n_estimators': 100, 'clf__max_depth': 2, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 1.0}",0.26666666666666666,0.2222222222222222,0.09523809523809523,0.1947089947089947,0.0726391631819281,20
0.010924577713012695,0.00011345919094059337,0.0019718011220296225,7.950758175509803e-05,1.0,1.0,50,1,0.03,1.0,"{'clf__subsample': 1.0, 'clf__reg_lambda': 1.0, 'clf__n_estimators': 50, 'clf__max_depth': 1, 'clf__learning_rate': 0.03, 'clf__colsample_bytree': 1.0}",0.3,0.38888888888888884,0.2222222222222222,0.3037037037037037,0.06809176411426011,7
