mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__n_estimators,param_clf__min_samples_leaf,param_clf__max_features,param_clf__max_depth,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.16132219632466635,0.0006006180707690289,0.010776996612548828,2.89663038373573e-05,300,2,sqrt,5,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__max_depth': 5}",0.38888888888888884,0.4000000000000001,0.24444444444444446,0.3444444444444445,0.07085602396188516,4
0.05495476722717285,0.00013822206172824073,0.004618167877197266,2.3570905284811137e-05,100,3,sqrt,,"{'clf__n_estimators': 100, 'clf__min_samples_leaf': 3, 'clf__max_features': 'sqrt', 'clf__max_depth': None}",0.38888888888888884,0.4000000000000001,0.19047619047619047,0.3264550264550265,0.09625849598226037,11
0.05501079559326172,0.00013520204491952376,0.004708687464396159,4.902399801429726e-05,100,2,sqrt,5,"{'clf__n_estimators': 100, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__max_depth': 5}",0.38888888888888884,0.4000000000000001,0.2222222222222222,0.337037037037037,0.08131295703740797,8
0.16098992029825845,0.0036196986970984855,0.010448376337687174,2.3607319000306235e-05,300,1,1.0,,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 1, 'clf__max_features': 1.0, 'clf__max_depth': None}",0.38888888888888884,0.26666666666666666,0.09523809523809523,0.25026455026455025,0.12044215546556412,16
0.05415153503417969,0.0006118241008516559,0.004606803258260091,5.4511314467854385e-05,100,1,sqrt,5,"{'clf__n_estimators': 100, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__max_depth': 5}",0.38888888888888884,0.4000000000000001,0.2222222222222222,0.337037037037037,0.08131295703740797,8
0.15843447049458823,0.00048208214422016006,0.010636647542317709,5.947204250930057e-07,300,1,sqrt,,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__max_depth': None}",0.38888888888888884,0.4000000000000001,0.09523809523809523,0.29470899470899475,0.14112014739062628,13
0.05386765797932943,6.473238831229836e-05,0.004537264506022136,3.8065591736441296e-05,100,1,sqrt,3,"{'clf__n_estimators': 100, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__max_depth': 3}",0.38888888888888884,0.4000000000000001,0.2222222222222222,0.337037037037037,0.08131295703740797,8
0.1604642073313395,0.002029456798514949,0.011610190073649088,0.0013477766403885896,300,1,1.0,3,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 1, 'clf__max_features': 1.0, 'clf__max_depth': 3}",0.38888888888888884,0.26666666666666666,0.09523809523809523,0.25026455026455025,0.12044215546556412,16
0.05492973327636719,0.0009004480452745526,0.0046304066975911455,6.689113094942464e-05,100,3,sqrt,2,"{'clf__n_estimators': 100, 'clf__min_samples_leaf': 3, 'clf__max_features': 'sqrt', 'clf__max_depth': 2}",0.38888888888888884,0.4000000000000001,0.19047619047619047,0.3264550264550265,0.09625849598226037,11
0.1615766684214274,0.00017062180741993409,0.01088873545328776,7.030891628863417e-05,300,1,sqrt,5,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__max_depth': 5}",0.38888888888888884,0.4000000000000001,0.09523809523809523,0.29470899470899475,0.14112014739062628,13
0.05476713180541992,0.000175745707654686,0.0045816898345947266,3.358628737277236e-05,100,2,1.0,2,"{'clf__n_estimators': 100, 'clf__min_samples_leaf': 2, 'clf__max_features': 1.0, 'clf__max_depth': 2}",0.48888888888888893,0.4000000000000001,0.16666666666666666,0.3518518518518519,0.13588100983588255,3
0.16040817896525064,0.00038432317355029994,0.010721047719319662,4.942624097021254e-05,300,2,sqrt,2,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__max_depth': 2}",0.38888888888888884,0.4000000000000001,0.24444444444444446,0.3444444444444445,0.07085602396188516,4
0.05469242731730143,0.0001878924301447241,0.0047177473704020185,7.657811107116221e-05,100,1,1.0,2,"{'clf__n_estimators': 100, 'clf__min_samples_leaf': 1, 'clf__max_features': 1.0, 'clf__max_depth': 2}",0.48888888888888893,0.4000000000000001,0.3238095238095238,0.4042328042328043,0.0674597987323142,1
0.1611816088358561,0.00011162307597461303,0.01061709721883138,0.00011580785551864361,300,2,sqrt,,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__max_depth': None}",0.38888888888888884,0.4000000000000001,0.24444444444444446,0.3444444444444445,0.07085602396188516,4
0.15909870465596518,0.001739112347972226,0.01051934560139974,5.4138111340896134e-05,300,2,1.0,5,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 2, 'clf__max_features': 1.0, 'clf__max_depth': 5}",0.38888888888888884,0.26666666666666666,0.09523809523809523,0.25026455026455025,0.12044215546556412,16
0.15653014183044434,0.00011254215611817432,0.010633230209350586,5.828639439556243e-05,300,1,sqrt,3,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__max_depth': 3}",0.38888888888888884,0.4000000000000001,0.09523809523809523,0.29470899470899475,0.14112014739062628,13
