mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__subsample,param_clf__reg_lambda,param_clf__n_estimators,param_clf__max_depth,param_clf__learning_rate,param_clf__colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.022246599197387695,0.000980413917986833,0.00233308474222819,0.00012124490537369804,1.0,1.0,200,1,0.1,1.0,"{'clf__subsample': 1.0, 'clf__reg_lambda': 1.0, 'clf__n_estimators': 200, 'clf__max_depth': 1, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 1.0}",0.14814814814814814,0.38888888888888884,0.3,0.27901234567901234,0.09939613435985355,19
0.01672514279683431,0.0004520684654335586,0.0022600491841634116,5.189510800687909e-05,1.0,10.0,100,2,0.03,0.8,"{'clf__subsample': 1.0, 'clf__reg_lambda': 10.0, 'clf__n_estimators': 100, 'clf__max_depth': 2, 'clf__learning_rate': 0.03, 'clf__colsample_bytree': 0.8}",0.3148148148148148,0.35714285714285715,0.4444444444444444,0.37213403880070545,0.05397228835308413,11
0.02146490414937337,0.0003412294554808743,0.002335071563720703,4.838937905498455e-05,0.8,10.0,200,1,0.03,1.0,"{'clf__subsample': 0.8, 'clf__reg_lambda': 10.0, 'clf__n_estimators': 200, 'clf__max_depth': 1, 'clf__learning_rate': 0.03, 'clf__colsample_bytree': 1.0}",0.4904761904761905,0.35714285714285715,0.38888888888888884,0.4121693121693122,0.05686784695256892,5
0.012433052062988281,0.0003301249979512429,0.002106825510660807,2.2247007261329025e-05,1.0,1.0,50,3,0.03,1.0,"{'clf__subsample': 1.0, 'clf__reg_lambda': 1.0, 'clf__n_estimators': 50, 'clf__max_depth': 3, 'clf__learning_rate': 0.03, 'clf__colsample_bytree': 1.0}",0.3148148148148148,0.35714285714285715,0.3,0.3239858906525573,0.02421305439397604,15
0.023522377014160156,0.0011824059935828407,0.003177642822265625,0.0009491229128751363,0.8,1.0,200,2,0.1,0.8,"{'clf__subsample': 0.8, 'clf__reg_lambda': 1.0, 'clf__n_estimators': 200, 'clf__max_depth': 2, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 0.8}",0.08333333333333333,0.38888888888888884,0.3,0.25740740740740736,0.12832678621533639,20
0.013518571853637695,0.0005648378510841636,0.0023426214853922525,0.00016587221467911554,0.8,1.0,50,2,0.03,0.8,"{'clf__subsample': 0.8, 'clf__reg_lambda': 1.0, 'clf__n_estimators': 50, 'clf__max_depth': 2, 'clf__learning_rate': 0.03, 'clf__colsample_bytree': 0.8}",0.4904761904761905,0.35555555555555557,0.3,0.3820105820105821,0.07997998125836496,10
0.013568957646687826,0.0008059782138095833,0.0023723443349202475,0.0003179269413196715,0.8,1.0,50,3,0.1,1.0,"{'clf__subsample': 0.8, 'clf__reg_lambda': 1.0, 'clf__n_estimators': 50, 'clf__max_depth': 3, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 1.0}",0.4904761904761905,0.35714285714285715,0.3,0.38253968253968257,0.07980828628556531,9
0.016045411427815754,0.000410390998981164,0.0022428035736083984,0.00015018944950173383,1.0,1.0,100,3,0.1,0.8,"{'clf__subsample': 1.0, 'clf__reg_lambda': 1.0, 'clf__n_estimators': 100, 'clf__max_depth': 3, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 0.8}",0.3148148148148148,0.48888888888888893,0.3,0.3679012345679013,0.08576471324917734,13
0.017359018325805664,0.0003174002946148543,0.002226670583089193,4.120451269467304e-05,0.8,10.0,100,3,0.1,0.8,"{'clf__subsample': 0.8, 'clf__reg_lambda': 10.0, 'clf__n_estimators': 100, 'clf__max_depth': 3, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 0.8}",0.38888888888888884,0.35714285714285715,0.4444444444444444,0.3968253968253968,0.03607984575922183,8
0.0168303648630778,0.0004477065585090466,0.002306381861368815,3.328385606030135e-05,0.8,10.0,100,2,0.03,0.8,"{'clf__subsample': 0.8, 'clf__reg_lambda': 10.0, 'clf__n_estimators': 100, 'clf__max_depth': 2, 'clf__learning_rate': 0.03, 'clf__colsample_bytree': 0.8}",0.20634920634920637,0.35714285714285715,0.38888888888888884,0.31746031746031744,0.0796291901761503,16
0.012425820032755533,0.0001230063249131042,0.002262671788533529,7.628831577724337e-05,1.0,10.0,50,2,0.1,0.8,"{'clf__subsample': 1.0, 'clf__reg_lambda': 10.0, 'clf__n_estimators': 50, 'clf__max_depth': 2, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 0.8}",0.3148148148148148,0.35714285714285715,0.4444444444444444,0.37213403880070545,0.05397228835308413,11
0.01485300064086914,0.0003229152947367237,0.0022563934326171875,0.0001453928546676472,0.8,10.0,100,1,0.03,1.0,"{'clf__subsample': 0.8, 'clf__reg_lambda': 10.0, 'clf__n_estimators': 100, 'clf__max_depth': 1, 'clf__learning_rate': 0.03, 'clf__colsample_bytree': 1.0}",0.3,0.35714285714285715,0.38888888888888884,0.34867724867724864,0.03677914750684182,14
