mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__n_neighbors,param_clf__p,param_clf__weights,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.0013352235158284504,3.904552632143315e-05,0.0019494692484537761,0.00010302594983855748,1,1,uniform,"{'clf__n_neighbors': 1, 'clf__p': 1, 'clf__weights': 'uniform'}",0.3,0.5555555555555555,0.3,0.38518518518518513,0.1204700442021525,5
0.0012386639912923176,1.4978473163449614e-05,0.001493692398071289,1.6614200010475488e-05,1,1,distance,"{'clf__n_neighbors': 1, 'clf__p': 1, 'clf__weights': 'distance'}",0.3,0.5555555555555555,0.3,0.38518518518518513,0.1204700442021525,5
0.0014044443766276042,0.00017875748202403582,0.0018513202667236328,7.602824197045363e-05,1,2,uniform,"{'clf__n_neighbors': 1, 'clf__p': 2, 'clf__weights': 'uniform'}",0.43333333333333335,0.24444444444444446,0.27777777777777773,0.3185185185185185,0.08231892878108471,12
0.001255353291829427,1.4413756623476904e-05,0.0016203721364339192,9.008254781922017e-05,1,2,distance,"{'clf__n_neighbors': 1, 'clf__p': 2, 'clf__weights': 'distance'}",0.43333333333333335,0.24444444444444446,0.27777777777777773,0.3185185185185185,0.08231892878108471,12
0.0012415250142415364,2.1514405496042198e-05,0.001817146937052409,7.576569160616823e-05,3,1,uniform,"{'clf__n_neighbors': 3, 'clf__p': 1, 'clf__weights': 'uniform'}",0.5666666666666668,0.41904761904761906,0.35555555555555557,0.44708994708994715,0.08843737682739931,1
0.0012381871541341145,1.3197759933427101e-05,0.0015738805135091145,6.946055238722566e-05,3,1,distance,"{'clf__n_neighbors': 3, 'clf__p': 1, 'clf__weights': 'distance'}",0.4444444444444444,0.41904761904761906,0.19047619047619047,0.3513227513227513,0.1142073021225993,9
0.0013098716735839844,5.2965426531073995e-05,0.001862923304239909,0.00011106473601093807,3,2,uniform,"{'clf__n_neighbors': 3, 'clf__p': 2, 'clf__weights': 'uniform'}",0.26666666666666666,0.24444444444444446,0.4000000000000001,0.30370370370370375,0.06869347033700525,14
0.0012213389078776042,8.88106984755134e-06,0.0014644463857014973,1.1207082222446206e-05,3,2,distance,"{'clf__n_neighbors': 3, 'clf__p': 2, 'clf__weights': 'distance'}",0.43333333333333335,0.24444444444444446,0.4000000000000001,0.35925925925925933,0.08231892878108471,8
0.0012571016947428386,4.0826624343925916e-05,0.0017462571461995442,4.310624320450025e-06,5,1,uniform,"{'clf__n_neighbors': 5, 'clf__p': 1, 'clf__weights': 'uniform'}",0.35714285714285715,0.35714285714285715,0.48888888888888893,0.4010582010582011,0.06210567496135816,3
0.0012292861938476562,6.432884961715718e-06,0.0014925797780354817,2.7522863797395535e-05,5,1,distance,"{'clf__n_neighbors': 5, 'clf__p': 1, 'clf__weights': 'distance'}",0.24444444444444446,0.5555555555555555,0.48888888888888893,0.4296296296296296,0.13374422285383544,2
0.001222689946492513,4.832838629249182e-06,0.0017478466033935547,2.0601719851200933e-06,5,2,uniform,"{'clf__n_neighbors': 5, 'clf__p': 2, 'clf__weights': 'uniform'}",0.35714285714285715,0.35555555555555557,0.48888888888888893,0.40052910052910057,0.06248316589728899,4
0.001224517822265625,4.1019083342755445e-06,0.001472155253092448,8.5617023183901e-06,5,2,distance,"{'clf__n_neighbors': 5, 'clf__p': 2, 'clf__weights': 'distance'}",0.24444444444444446,0.26666666666666666,0.48888888888888893,0.3333333333333333,0.11036788463519512,10
0.001173257827758789,3.477316790295512e-05,0.001365343729654948,7.251749298443154e-05,7,1,uniform,"{'clf__n_neighbors': 7, 'clf__p': 1, 'clf__weights': 'uniform'}",0.16666666666666666,0.19047619047619047,0.26666666666666666,0.20793650793650795,0.04265088521442668,16
0.0015099843343098958,0.0002535122688288042,0.00881354014078776,0.0006424083895366695,7,1,distance,"{'clf__n_neighbors': 7, 'clf__p': 1, 'clf__weights': 'distance'}",0.16666666666666666,0.1111111111111111,0.38888888888888884,0.2222222222222222,0.12001371663718258,15
0.0017500718434651692,0.0002675956101452509,0.008365948994954428,0.00030436167144823583,7,2,uniform,"{'clf__n_neighbors': 7, 'clf__p': 2, 'clf__weights': 'uniform'}",0.19047619047619047,0.5555555555555555,0.35714285714285715,0.3677248677248677,0.1492307383721741,7
0.0015531380971272786,0.00023091938590781588,0.010861794153849283,0.002096042727277872,7,2,distance,"{'clf__n_neighbors': 7, 'clf__p': 2, 'clf__weights': 'distance'}",0.19047619047619047,0.43333333333333335,0.35714285714285715,0.326984126984127,0.10141354187278279,11
