mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__kernel,param_clf__gamma,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.001487414042154948,7.178533151620268e-05,0.0012273788452148438,1.5351638824467896e-05,0.1,linear,,"{'clf__C': 0.1, 'clf__kernel': 'linear'}",0.48888888888888893,0.0,0.4444444444444444,0.3111111111111111,0.22073576927039024,1
0.0014335314432779949,1.0559428207208448e-05,0.0012137095133463542,3.622777086906904e-06,1.0,linear,,"{'clf__C': 1.0, 'clf__kernel': 'linear'}",0.48888888888888893,0.0,0.3238095238095238,0.2708994708994709,0.2030643439798685,4
0.001422882080078125,1.3911610022379307e-05,0.0012038548787434895,5.339488039729062e-06,10.0,linear,,"{'clf__C': 10.0, 'clf__kernel': 'linear'}",0.35714285714285715,0.0,0.3333333333333333,0.23015873015873015,0.1630368141601122,8
0.0014367103576660156,3.661155162445901e-05,0.0011982123057047527,2.9736021254650284e-07,100.0,linear,,"{'clf__C': 100.0, 'clf__kernel': 'linear'}",0.35714285714285715,0.0,0.3333333333333333,0.23015873015873015,0.1630368141601122,8
0.0014077822367350261,7.052068885637606e-06,0.001230160395304362,1.6982292058436162e-05,0.1,rbf,scale,"{'clf__C': 0.1, 'clf__gamma': 'scale', 'clf__kernel': 'rbf'}",0.35714285714285715,0.2619047619047619,0.2619047619047619,0.29365079365079366,0.04489566864676491,2
0.0014065106709798176,1.0733838739958267e-05,0.0012160936991373699,7.605349213454084e-06,0.1,rbf,0.001,"{'clf__C': 0.1, 'clf__gamma': 0.001, 'clf__kernel': 'rbf'}",0.35714285714285715,0.13333333333333333,0.1111111111111111,0.20052910052910056,0.11111363060887476,18
0.0013858477274576824,6.163118988781387e-06,0.0012059211730957031,9.613916947200753e-06,0.1,rbf,0.01,"{'clf__C': 0.1, 'clf__gamma': 0.01, 'clf__kernel': 'rbf'}",0.35714285714285715,0.13333333333333333,0.19047619047619047,0.22698412698412698,0.09494664399198845,10
0.001394351323445638,2.0174526287232704e-05,0.0012087027231852214,8.541761298207856e-06,0.1,rbf,0.1,"{'clf__C': 0.1, 'clf__gamma': 0.1, 'clf__kernel': 'rbf'}",0.35714285714285715,0.2619047619047619,0.2619047619047619,0.29365079365079366,0.04489566864676491,2
0.001413265864054362,1.2604405570296817e-05,0.0012038548787434895,6.32096571132284e-06,1.0,rbf,scale,"{'clf__C': 1.0, 'clf__gamma': 'scale', 'clf__kernel': 'rbf'}",0.35714285714285715,0.08333333333333333,0.2619047619047619,0.2341269841269841,0.11349483846091343,6
0.0013869603474934895,9.890460450556466e-06,0.0012083848317464192,6.858650528714312e-06,1.0,rbf,0.001,"{'clf__C': 1.0, 'clf__gamma': 0.001, 'clf__kernel': 'rbf'}",0.35714285714285715,0.13333333333333333,0.1111111111111111,0.20052910052910056,0.11111363060887476,18
