mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__n_neighbors,param_clf__p,param_clf__weights,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.0014709631601969402,7.983387963136295e-05,0.0019794305165608725,9.870746730960237e-05,1,1,uniform,"{'clf__n_neighbors': 1, 'clf__p': 1, 'clf__weights': 'uniform'}",0.35555555555555557,0.38888888888888884,0.38888888888888884,0.37777777777777777,0.015713484026367693,7
0.0015985171000162761,0.00011454721873827162,0.001512289047241211,6.506104767448418e-06,1,1,distance,"{'clf__n_neighbors': 1, 'clf__p': 1, 'clf__weights': 'distance'}",0.35555555555555557,0.38888888888888884,0.38888888888888884,0.37777777777777777,0.015713484026367693,7
0.0014971097310384114,0.0001110672950033806,0.001991430918375651,0.00019781907495917514,1,2,uniform,"{'clf__n_neighbors': 1, 'clf__p': 2, 'clf__weights': 'uniform'}",0.35555555555555557,0.3,0.5238095238095238,0.39312169312169315,0.09515281308046873,4
0.0012506643931070964,5.844362993510638e-06,0.0017808278401692708,6.866933370344781e-06,1,2,distance,"{'clf__n_neighbors': 1, 'clf__p': 2, 'clf__weights': 'distance'}",0.35555555555555557,0.3,0.5238095238095238,0.39312169312169315,0.09515281308046873,4
0.001253048578898112,2.6683952040905396e-05,0.002131859461466471,0.00012550548658565232,3,1,uniform,"{'clf__n_neighbors': 3, 'clf__p': 1, 'clf__weights': 'uniform'}",0.5,0.5833333333333334,0.4444444444444444,0.5092592592592593,0.057077907434897955,1
0.0016698837280273438,0.0002230986486943058,0.001653909683227539,9.618074589552978e-05,3,1,distance,"{'clf__n_neighbors': 3, 'clf__p': 1, 'clf__weights': 'distance'}",0.37777777777777777,0.47222222222222215,0.4444444444444444,0.4314814814814814,0.03963136029450497,2
0.0013608137766520183,0.00016649804989840746,0.0017845630645751953,7.40014809434588e-05,3,2,uniform,"{'clf__n_neighbors': 3, 'clf__p': 2, 'clf__weights': 'uniform'}",0.30158730158730157,0.48888888888888893,0.2222222222222222,0.33756613756613757,0.1117993299221773,10
0.001222372055053711,6.238492936067697e-06,0.001470327377319336,0.0,3,2,distance,"{'clf__n_neighbors': 3, 'clf__p': 2, 'clf__weights': 'distance'}",0.3238095238095238,0.38888888888888884,0.2222222222222222,0.3116402116402116,0.06858334862754015,13
0.001370827356974284,0.00018353970901810573,0.0017763773600260417,5.400039003394082e-05,5,1,uniform,"{'clf__n_neighbors': 5, 'clf__p': 1, 'clf__weights': 'uniform'}",0.20634920634920637,0.5555555555555555,0.4444444444444444,0.4021164021164021,0.14567089839085925,3
0.001214901606241862,1.1036717387125694e-05,0.0014679431915283203,1.0004114793803397e-05,5,1,distance,"{'clf__n_neighbors': 5, 'clf__p': 1, 'clf__weights': 'distance'}",0.20634920634920637,0.5555555555555555,0.19999999999999998,0.3206349206349206,0.16613419603632051,12
0.0012205441792805989,6.410263325397422e-06,0.0017334620157877605,1.931272251193255e-05,5,2,uniform,"{'clf__n_neighbors': 5, 'clf__p': 2, 'clf__weights': 'uniform'}",0.20634920634920637,0.5523809523809523,0.2222222222222222,0.326984126984127,0.15951130541427982,11
0.0012180010477701824,1.4217870070439217e-05,0.0014656384785970051,4.624473738980661e-06,5,2,distance,"{'clf__n_neighbors': 5, 'clf__p': 2, 'clf__weights': 'distance'}",0.3,0.5523809523809523,0.2222222222222222,0.35820105820105813,0.14092957852960583,9
0.0011600653330485027,3.070965396067231e-05,0.0013432502746582031,7.07860973733902e-05,7,1,uniform,"{'clf__n_neighbors': 7, 'clf__p': 1, 'clf__weights': 'uniform'}",0.3,0.41904761904761906,0.4444444444444444,0.3878306878306878,0.06296518603518407,6
0.0012735525767008464,0.00011035154991020307,0.008662541707356771,0.0004768672907103547,7,1,distance,"{'clf__n_neighbors': 7, 'clf__p': 1, 'clf__weights': 'distance'}",0.3,0.4166666666666667,0.19999999999999998,0.3055555555555555,0.08854098583616238,15
0.0012753804524739583,5.439718415588329e-05,0.007042249043782552,0.0014546999014640278,7,2,uniform,"{'clf__n_neighbors': 7, 'clf__p': 2, 'clf__weights': 'uniform'}",0.3,0.41904761904761906,0.19999999999999998,0.3063492063492063,0.08953844302330448,14
0.0014003912607828777,0.00010459745486577578,0.009575128555297852,0.0008798448014298308,7,2,distance,"{'clf__n_neighbors': 7, 'clf__p': 2, 'clf__weights': 'distance'}",0.3,0.35555555555555557,0.19999999999999998,0.28518518518518515,0.06436350813697322,16
