mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__n_estimators,param_clf__min_samples_leaf,param_clf__max_features,param_clf__max_depth,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.15954510370890299,0.0005990276276036364,0.010678291320800781,6.920466322942782e-05,300,2,sqrt,5,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__max_depth': 5}",0.13333333333333333,0.3,0.16666666666666666,0.19999999999999998,0.07200822998230956,4
0.05441737174987793,0.00030148975979156614,0.004578590393066406,4.800726476175428e-05,100,3,sqrt,,"{'clf__n_estimators': 100, 'clf__min_samples_leaf': 3, 'clf__max_features': 'sqrt', 'clf__max_depth': None}",0.19047619047619047,0.3,0.2222222222222222,0.23756613756613754,0.04601045545462363,2
0.053929805755615234,0.00017818477997146436,0.00457302729288737,1.4054343264837346e-05,100,2,sqrt,5,"{'clf__n_estimators': 100, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__max_depth': 5}",0.13333333333333333,0.3,0.16666666666666666,0.19999999999999998,0.07200822998230956,4
0.16125917434692383,0.00034729237776001237,0.010732809702555338,0.00011953854126410892,300,1,1.0,,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 1, 'clf__max_features': 1.0, 'clf__max_depth': None}",0.1111111111111111,0.3,0.16666666666666666,0.19259259259259257,0.07926272058900999,14
0.05444749196370443,0.00010753185991387123,0.0046151479085286455,4.319099508499754e-05,100,1,sqrt,5,"{'clf__n_estimators': 100, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__max_depth': 5}",0.13333333333333333,0.3,0.16666666666666666,0.19999999999999998,0.07200822998230956,4
0.16311144828796387,0.001204330950226544,0.011226654052734375,0.00046147700548464406,300,1,sqrt,,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__max_depth': None}",0.13333333333333333,0.3,0.16666666666666666,0.19999999999999998,0.07200822998230956,4
0.054873387018839516,0.00012474287497961289,0.004673004150390625,4.630274593765265e-05,100,1,sqrt,3,"{'clf__n_estimators': 100, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__max_depth': 3}",0.13333333333333333,0.3,0.16666666666666666,0.19999999999999998,0.07200822998230956,4
0.16298611958821616,0.00014578021869683923,0.010931571324666342,8.836838822172662e-05,300,1,1.0,3,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 1, 'clf__max_features': 1.0, 'clf__max_depth': 3}",0.1111111111111111,0.3,0.16666666666666666,0.19259259259259257,0.07926272058900999,14
0.05448603630065918,2.5860082658242206e-05,0.0046490828196207685,1.4239176912345503e-05,100,3,sqrt,2,"{'clf__n_estimators': 100, 'clf__min_samples_leaf': 3, 'clf__max_features': 'sqrt', 'clf__max_depth': 2}",0.19047619047619047,0.3,0.2222222222222222,0.23756613756613754,0.04601045545462363,2
0.16335153579711914,0.0024776668280952984,0.011040131251017252,0.00023922912253890316,300,1,sqrt,5,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__max_depth': 5}",0.13333333333333333,0.3,0.16666666666666666,0.19999999999999998,0.07200822998230956,4
0.05587291717529297,0.0002746653086793978,0.004736900329589844,2.04401352399376e-05,100,2,1.0,2,"{'clf__n_estimators': 100, 'clf__min_samples_leaf': 2, 'clf__max_features': 1.0, 'clf__max_depth': 2}",0.1111111111111111,0.3,0.16666666666666666,0.19259259259259257,0.07926272058900999,14
0.16554633776346842,0.0028963511362925802,0.010881821314493815,4.411380882177749e-05,300,2,sqrt,2,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__max_depth': 2}",0.13333333333333333,0.3,0.16666666666666666,0.19999999999999998,0.07200822998230956,4
0.05480217933654785,0.0004212532227088998,0.004624128341674805,2.6282336768189754e-05,100,1,1.0,2,"{'clf__n_estimators': 100, 'clf__min_samples_leaf': 1, 'clf__max_features': 1.0, 'clf__max_depth': 2}",0.1111111111111111,0.3,0.16666666666666666,0.19259259259259257,0.07926272058900999,14
0.1620638370513916,0.000984254866287051,0.010753472646077475,4.678771834374004e-05,300,2,sqrt,,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__max_depth': None}",0.13333333333333333,0.3,0.16666666666666666,0.19999999999999998,0.07200822998230956,4
0.1607049306233724,0.00031626170347620846,0.010631720225016275,2.3870715584824797e-05,300,2,1.0,5,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 2, 'clf__max_features': 1.0, 'clf__max_depth': 5}",0.1111111111111111,0.3,0.16666666666666666,0.19259259259259257,0.07926272058900999,14
0.16066916783650717,8.461146598940632e-05,0.010622739791870117,2.2933669721890774e-05,300,1,sqrt,3,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__max_depth': 3}",0.13333333333333333,0.3,0.16666666666666666,0.19999999999999998,0.07200822998230956,4
0.15930970509847006,0.000275756027528348,0.010630925496419271,3.0205751111326476e-05,300,3,sqrt,3,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 3, 'clf__max_features': 'sqrt', 'clf__max_depth': 3}",0.19047619047619047,0.3,0.26666666666666666,0.2523809523809524,0.045839774851408416,1
0.16516733169555664,0.004218078605564704,0.010897477467854818,0.0001779466719677828,300,2,1.0,,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 2, 'clf__max_features': 1.0, 'clf__max_depth': None}",0.1111111111111111,0.3,0.16666666666666666,0.19259259259259257,0.07926272058900999,14
0.16213130950927734,0.0005039472856722232,0.01090240478515625,7.368818520544796e-05,300,2,sqrt,3,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__max_depth': 3}",0.13333333333333333,0.3,0.16666666666666666,0.19999999999999998,0.07200822998230956,4
0.1632976531982422,0.0003296866617822813,0.010813713073730469,2.7802100813954104e-05,300,2,1.0,2,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 2, 'clf__max_features': 1.0, 'clf__max_depth': 2}",0.1111111111111111,0.3,0.16666666666666666,0.19259259259259257,0.07926272058900999,14
