sample_id,label_name,y_true,y_pred,fold,score_0_低危,score_1_中危,score_2_高危
高危_r3,高危,2,1,0,0.2,0.6,0.2
高危_r5,高危,2,1,0,0.0,0.6,0.4
中危_r2,中危,1,1,0,0.2,0.4,0.4
中危_r3,中危,1,0,0,0.4,0.4,0.2
低危_r4,低危,0,1,0,0.2,0.8,0.0
低危_r9,低危,0,0,0,0.4,0.4,0.2
高危_r7,高危,2,1,1,0.3333333333333333,0.6666666666666666,0.0
高危_r9,高危,2,0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
中危_r5,中危,1,0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
中危_r10,中危,1,1,1,0.0,0.6666666666666666,0.3333333333333333
低危_r3,低危,0,1,1,0.3333333333333333,0.6666666666666666,0.0
低危_r8,低危,0,0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
高危_r4,高危,2,1,2,0.0,0.7095930793378912,0.2904069206621088
高危_r8,高危,2,0,2,0.6958334914276417,0.3041665085723584,0.0
中危_r4,中危,1,1,2,0.2478724070688561,0.7521275929311438,0.0
中危_r6,中危,1,1,2,0.0,0.7261985851361636,0.2738014148638363
低危_r10,低危,0,0,2,0.6826044282160997,0.31739557178390027,0.0
高危_r2,高危,2,1,3,0.3333333333333333,0.6666666666666666,0.0
高危_r10,高危,2,1,3,0.0,0.6666666666666666,0.3333333333333333
中危_r9,中危,1,0,3,0.3333333333333333,0.3333333333333333,0.3333333333333333
低危_r5,低危,0,0,3,0.6666666666666666,0.0,0.3333333333333333
低危_r7,低危,0,0,3,0.6666666666666666,0.3333333333333333,0.0
高危_r6,高危,2,1,4,0.0,1.0,0.0
中危_r7,中危,1,2,4,0.0,0.0,1.0
中危_r8,中危,1,2,4,0.0,0.0,1.0
低危_r2,低危,0,1,4,0.0,1.0,0.0
低危_r6,低危,0,0,4,1.0,0.0,0.0
