sample_id,label_name,y_true,y_pred,fold,score_0_低危,score_1_中危,score_2_高危
高危_r3,高危,2,1,0,0.020545372739434242,0.9241487383842468,0.055305853486061096
高危_r5,高危,2,2,0,0.3277236223220825,0.1026204377412796,0.5696559548377991
中危_r2,中危,1,2,0,0.025052128359675407,0.13071246445178986,0.844235360622406
中危_r3,中危,1,1,0,0.02915813773870468,0.5929316878318787,0.37791019678115845
低危_r4,低危,0,2,0,0.29868021607398987,0.21286390721797943,0.4884559214115143
低危_r9,低危,0,2,0,0.15595762431621552,0.04283595457673073,0.8012064099311829
高危_r7,高危,2,2,1,0.021664470434188843,0.32437029480934143,0.6539652347564697
高危_r9,高危,2,0,1,0.38394203782081604,0.3618462383747101,0.2542117238044739
中危_r5,中危,1,1,1,0.0056748175993561745,0.9349530339241028,0.05937211215496063
中危_r10,中危,1,1,1,0.007141611073166132,0.9248460531234741,0.06801234185695648
低危_r3,低危,0,0,1,0.7640905380249023,0.20288312435150146,0.0330263115465641
低危_r8,低危,0,2,1,0.024984369054436684,0.27039921283721924,0.7046164274215698
高危_r4,高危,2,1,2,0.21122676134109497,0.6240074634552002,0.16476577520370483
高危_r8,高危,2,0,2,0.970314085483551,0.020878829061985016,0.00880704540759325
中危_r4,中危,1,1,2,0.17252743244171143,0.7465189695358276,0.08095359057188034
中危_r6,中危,1,2,2,0.005211555399000645,0.2989090383052826,0.6958793997764587
低危_r10,低危,0,0,2,0.4906030595302582,0.11872518062591553,0.3906717300415039
高危_r2,高危,2,1,3,0.04735133796930313,0.9027898907661438,0.049858786165714264
高危_r10,高危,2,2,3,0.20234891772270203,0.09490852802991867,0.7027425765991211
中危_r9,中危,1,2,3,0.012296995148062706,0.007651633117347956,0.9800513982772827
低危_r5,低危,0,0,3,0.8352391123771667,0.02247774787247181,0.1422831267118454
低危_r7,低危,0,2,3,0.044466789811849594,0.017003726214170456,0.9385295510292053
高危_r6,高危,2,0,4,0.902561604976654,0.09044104069471359,0.006997326854616404
中危_r7,中危,1,2,4,0.008147453889250755,0.48040732741355896,0.5114452242851257
中危_r8,中危,1,1,4,0.025269433856010437,0.8454620242118835,0.1292685717344284
低危_r2,低危,0,2,4,0.050842612981796265,0.05783597752451897,0.8913214206695557
低危_r6,低危,0,0,4,0.7961310744285583,0.042148739099502563,0.1617201417684555
