sample_id,label_name,y_true,y_pred,fold,score_0_低危,score_1_中危,score_2_高危
高危_r8,高危,2,0,0,0.6085764790764792,0.21536111111111103,0.1760624098124098
高危_r9,高危,2,0,0,0.39241486291486305,0.2846832611832611,0.3229018759018759
中危_r3,中危,1,1,0,0.28762012987012986,0.4504199134199133,0.26195995670995664
中危_r7,中危,1,2,0,0.21133802308802305,0.34126226551226546,0.4473997113997114
低危_r3,低危,0,0,0,0.6299336219336218,0.17413492063492061,0.1959314574314574
低危_r10,低危,0,2,0,0.38370129870129865,0.21161219336219328,0.404686507936508
高危_r2,高危,2,1,1,0.10666666666666667,0.6833333333333333,0.21
高危_r6,高危,2,0,1,0.89,0.08333333333333333,0.02666666666666667
中危_r6,中危,1,1,1,0.01,0.5733333333333334,0.4166666666666667
中危_r10,中危,1,1,1,0.0033333333333333335,0.79,0.20666666666666667
低危_r7,低危,0,2,1,0.11666666666666667,0.37333333333333335,0.51
低危_r8,低危,0,2,1,0.013333333333333334,0.32,0.6666666666666666
高危_r7,高危,2,1,2,0.23484595959595964,0.4987503607503607,0.26640367965367967
高危_r10,高危,2,2,2,0.32859920634920625,0.24665115440115437,0.4247496392496391
中危_r2,中危,1,2,2,0.24217857142857135,0.2923470418470418,0.46547438672438674
中危_r5,中危,1,1,2,0.15882936507936507,0.6265198412698412,0.21465079365079362
低危_r2,低危,0,0,2,0.5771378066378067,0.08558766233766234,0.3372745310245312
高危_r4,高危,2,1,3,0.2439017556517556,0.6224538239538239,0.13364442039442045
高危_r5,高危,2,1,3,0.2990461390461391,0.42414257039257036,0.2768112905612905
中危_r9,中危,1,2,3,0.32038181263181265,0.21170489695489705,0.4679132904132902
低危_r5,低危,0,2,3,0.46055483405483405,0.07579160654160653,0.46365355940355935
低危_r6,低危,0,2,3,0.2979254449254448,0.08329918229918229,0.6187753727753726
高危_r3,高危,2,1,4,0.2646188071188072,0.4778575036075036,0.25752368927368924
中危_r4,中危,1,1,4,0.1722087542087542,0.5496004088504087,0.2781908369408369
中危_r8,中危,1,1,4,0.08128643578643578,0.5000986050986049,0.4186149591149591
低危_r4,低危,0,2,4,0.35356313131313133,0.2425705868205868,0.403866281866282
低危_r9,低危,0,0,4,0.368846755096755,0.285876900876901,0.34527634402634405
