sample_id,label_name,y_true,y_pred,fold,score_0_低危,score_1_中危,score_2_高危
高危_r8,高危,2,0,0,0.9046492576599121,0.050911106169223785,0.04443962499499321
高危_r9,高危,2,0,0,0.8195055723190308,0.12172240018844604,0.0587720051407814
中危_r3,中危,1,1,0,0.03539173677563667,0.8897320032119751,0.07487622648477554
中危_r7,中危,1,1,0,0.05942375212907791,0.49087104201316833,0.44970521330833435
低危_r3,低危,0,0,0,0.7153992652893066,0.2392076998949051,0.04539301618933678
低危_r10,低危,0,0,0,0.8194722533226013,0.09167405962944031,0.08885367214679718
高危_r2,高危,2,1,1,0.04867883399128914,0.7772367596626282,0.1740843951702118
高危_r6,高危,2,0,1,0.9324443936347961,0.04064695164561272,0.02690872550010681
中危_r6,中危,1,1,1,0.023918837308883667,0.4956236779689789,0.48045748472213745
中危_r10,中危,1,1,1,0.01699349284172058,0.7722639441490173,0.21074259281158447
低危_r7,低危,0,2,1,0.15773946046829224,0.26193755865097046,0.5803229808807373
低危_r8,低危,0,2,1,0.054127611219882965,0.2558269500732422,0.6900454163551331
高危_r7,高危,2,1,2,0.29281648993492126,0.3870386779308319,0.3201448321342468
高危_r10,高危,2,2,2,0.3366148769855499,0.3018556535243988,0.36152949929237366
中危_r2,中危,1,2,2,0.3336772918701172,0.3172680139541626,0.3490547239780426
中危_r5,中危,1,1,2,0.23231562972068787,0.45424672961235046,0.3134376108646393
低危_r2,低危,0,2,2,0.343548983335495,0.26917970180511475,0.38727131485939026
高危_r4,高危,2,0,3,0.41325509548187256,0.23740747570991516,0.3493374288082123
高危_r5,高危,2,0,3,0.4509779214859009,0.1344251185655594,0.4145970046520233
中危_r9,中危,1,2,3,0.2538260221481323,0.12846963107585907,0.6177043318748474
低危_r5,低危,0,2,3,0.2574194073677063,0.10871589183807373,0.63386470079422
低危_r6,低危,0,2,3,0.22866812348365784,0.1644437164068222,0.6068881154060364
高危_r3,高危,2,1,4,0.046009380370378494,0.8236689567565918,0.13032160699367523
中危_r4,中危,1,1,4,0.05320710688829422,0.9248962998390198,0.02189660631120205
中危_r8,中危,1,1,4,0.015555051155388355,0.6730496287345886,0.3113952875137329
低危_r4,低危,0,0,4,0.5893298983573914,0.11228553205728531,0.2983846068382263
低危_r9,低危,0,2,4,0.18951934576034546,0.11783503741025925,0.6926456093788147
