sample_id,label_name,y_true,y_pred,fold,score_0_低危,score_1_中危,score_2_高危
高危_r8,高危,2,0,0,0.9998827076355612,1.4405695136936503e-14,0.0001172923644292115
高危_r9,高危,2,0,0,0.999999091812484,1.082421450939078e-22,9.08187516255136e-07
中危_r3,中危,1,1,0,0.04875357117928168,0.7657140151585925,0.1855324136621258
中危_r7,中危,1,1,0,0.003201716558947463,0.8625614330516055,0.13423685038944957
低危_r3,低危,0,0,0,0.9573841973110069,1.5712416912160114e-05,0.04260009027207892
低危_r10,低危,0,2,0,0.21315273855798478,0.046575621908235096,0.7402716395337812
高危_r2,高危,2,0,1,0.9999998392513008,1.607487003471433e-07,1.2443867789369184e-17
高危_r6,高危,2,1,1,0.44135795268228506,0.5187091875103363,0.03993285980738285
中危_r6,中危,1,2,1,0.043216323721052254,4.254775127863829e-13,0.9567836762785163
中危_r10,中危,1,1,1,2.67382592937819e-06,0.9936137219727342,0.006383604201335766
低危_r7,低危,0,0,1,0.9999999999183586,2.837079483060942e-48,8.163537036996051e-11
低危_r8,低危,0,2,1,1.4970300115023451e-06,0.00331815263024363,0.9966803503397496
高危_r7,高危,2,2,2,0.30463430831218974,5.494917483443347e-05,0.6953107425129801
高危_r10,高危,2,2,2,0.1160547698336833,1.904267216376588e-07,0.8839450397395928
中危_r2,中危,1,2,2,0.4346804807106678,6.799934812401593e-05,0.5652515199412047
中危_r5,中危,1,2,2,0.08933939536907572,3.4024306906793033e-15,0.9106606046309199
低危_r2,低危,0,2,2,0.4443675471683385,2.959399280131896e-14,0.5556324528316304
高危_r4,高危,2,1,3,0.003963415230078415,0.9941487389427887,0.0018878458271319068
高危_r5,高危,2,1,3,0.03205787436842972,0.8545356450208965,0.11340648061067715
中危_r9,中危,1,2,3,0.38132486281090855,4.15247755749363e-09,0.6186751330366104
低危_r5,低危,0,2,3,0.4316258005008918,6.9037963562148705e-12,0.5683741994922006
低危_r6,低危,0,2,3,0.000273648651640622,3.0568720444518583e-17,0.9997263513483526
高危_r3,高危,2,0,4,0.9930683493385031,5.325785893975881e-13,0.0069316506609644266
中危_r4,中危,1,2,4,0.3209962911710193,0.05604879955948245,0.6229549092695005
中危_r8,中危,1,2,4,0.4648225736655862,6.903816505692673e-28,0.5351774263344126
低危_r4,低危,0,2,4,0.3672824328636583,1.3616497748912686e-08,0.6327175535198374
低危_r9,低危,0,0,4,0.9999999918820919,5.079751809687787e-18,8.117915136715741e-09
