sample_id,label_name,y_true,y_pred,fold,score_0_低危,score_1_中危,score_2_高危
高危_r4,高危,2,1,0,-0.2244877923193173,2.216146740526672,1.0596555142478992
高危_r8,高危,2,0,0,2.154854570834372,-0.13243778286887953,0.9425137847935745
中危_r6,中危,1,2,0,-0.15065762509336056,0.9969372518525834,2.151581307569779
中危_r7,中危,1,1,0,-0.2030325875826797,2.2076646477618462,0.97127737483188
低危_r4,低危,0,1,0,-0.15677738416194065,2.159522767634256,0.9903474912743941
低危_r7,低危,0,2,0,1.1043693433084976,-0.1701226503364855,2.1232294764860864
高危_r3,高危,2,0,1,2.1013732947086377,-0.13244434807663513,1.0606149599637484
高危_r9,高危,2,0,1,2.1236356457007046,-0.1747328137499354,1.112893236205376
中危_r8,中危,1,2,1,0.9698620295404309,-0.16859258505162486,2.1763067160925305
中危_r10,中危,1,1,1,-0.20038781580299542,2.15986947415082,1.1231163092609242
低危_r2,低危,0,1,1,1.0562115274844337,2.1214775649452977,-0.1456707933118144
低危_r5,低危,0,0,1,2.222009444020764,-0.20215621561870561,0.8960498690394708
高危_r7,高危,2,0,2,2.1513106066319327,1.1323976528166335,-0.19947413655649568
高危_r10,高危,2,1,2,-0.16942584236027713,2.2069810263751592,0.8744210482718204
中危_r2,中危,1,1,2,-0.12232427415111925,2.1692446166502934,0.8962808728025387
中危_r3,中危,1,1,2,1.0405381061791816,2.177990812491985,-0.1874063816259225
低危_r9,低危,0,0,2,2.1075177675184213,-0.13173733259464057,1.050209483400473
高危_r2,高危,2,0,3,2.105029807100516,0.9324451161911969,-0.056907090921776864
高危_r6,高危,2,0,3,2.069166080953404,1.061194048801478,-0.10912157993142267
中危_r4,中危,1,1,3,0.8959715814374408,2.204702019199747,-0.17740374995215102
低危_r6,低危,0,0,3,2.1420179508786172,-0.12155351301426039,0.9519663689874338
低危_r10,低危,0,0,3,2.1214769345164903,1.1255917988244526,-0.1802842660644089
高危_r5,高危,2,1,4,-0.20647020320556536,2.1578765886241698,1.140398619047117
中危_r5,中危,1,1,4,-0.1856536919373761,2.1210044371855217,1.135772791218575
中危_r9,中危,1,2,4,1.0140754130612601,-0.14597957082511015,2.1412189563917483
低危_r3,低危,0,0,4,2.13530663201317,-0.09780004582572371,0.929538192303166
低危_r8,低危,0,2,4,0.8534945912349146,-0.18037893717734618,2.2208526491714915
