sample_id,label_name,y_true,y_pred,fold,score_0_低危,score_1_中危,score_2_高危
高危_r4,高危,2,1,0,0.14285714285714285,0.5714285714285714,0.2857142857142857
高危_r8,高危,2,0,0,0.5714285714285714,0.42857142857142855,0.0
中危_r6,中危,1,1,0,0.0,0.5714285714285714,0.42857142857142855
中危_r7,中危,1,1,0,0.0,0.7142857142857143,0.2857142857142857
低危_r4,低危,0,1,0,0.14285714285714285,0.7142857142857143,0.14285714285714285
低危_r7,低危,0,0,0,0.42857142857142855,0.2857142857142857,0.2857142857142857
高危_r3,高危,2,2,1,0.0,0.0,1.0
高危_r9,高危,2,2,1,0.0,0.0,1.0
中危_r8,中危,1,2,1,0.0,0.0,1.0
中危_r10,中危,1,2,1,0.0,0.0,1.0
低危_r2,低危,0,1,1,0.0,1.0,0.0
低危_r5,低危,0,0,1,1.0,0.0,0.0
高危_r7,高危,2,0,2,0.6666666666666666,0.3333333333333333,0.0
高危_r10,高危,2,1,2,0.0,0.6666666666666666,0.3333333333333333
中危_r2,中危,1,1,2,0.0,0.6666666666666666,0.3333333333333333
中危_r3,中危,1,0,2,0.6666666666666666,0.3333333333333333,0.0
低危_r9,低危,0,1,2,0.3333333333333333,0.6666666666666666,0.0
高危_r2,高危,2,0,3,0.5714285714285714,0.2857142857142857,0.14285714285714285
高危_r6,高危,2,0,3,0.42857142857142855,0.2857142857142857,0.2857142857142857
中危_r4,中危,1,1,3,0.2857142857142857,0.5714285714285714,0.14285714285714285
低危_r6,低危,0,0,3,0.5714285714285714,0.2857142857142857,0.14285714285714285
低危_r10,低危,0,0,3,0.42857142857142855,0.42857142857142855,0.14285714285714285
高危_r5,高危,2,1,4,0.14285714285714285,0.5714285714285714,0.2857142857142857
中危_r5,中危,1,1,4,0.14285714285714285,0.42857142857142855,0.42857142857142855
中危_r9,中危,1,2,4,0.2857142857142857,0.2857142857142857,0.42857142857142855
低危_r3,低危,0,0,4,0.42857142857142855,0.42857142857142855,0.14285714285714285
低危_r8,低危,0,2,4,0.2857142857142857,0.2857142857142857,0.42857142857142855
