sample_id,label_name,y_true,y_pred,fold,score_0_低危,score_1_中危,score_2_高危
高危_r4,高危,2,2,0,0.23866808414459229,0.35606858134269714,0.40526336431503296
高危_r8,高危,2,0,0,0.8991305828094482,0.06542229652404785,0.03544706106185913
中危_r6,中危,1,2,0,0.02763861045241356,0.4681010842323303,0.5042603015899658
中危_r7,中危,1,1,0,0.15010468661785126,0.5029782652854919,0.3469170331954956
低危_r4,低危,0,0,0,0.4711197316646576,0.28139251470565796,0.24748779833316803
低危_r7,低危,0,2,0,0.17015211284160614,0.10672669112682343,0.7231212258338928
高危_r3,高危,2,1,1,0.35816922783851624,0.4819299578666687,0.15990081429481506
高危_r9,高危,2,0,1,0.5704019665718079,0.15214531123638153,0.2774527072906494
中危_r8,中危,1,1,1,0.012990431860089302,0.5218023657798767,0.46520721912384033
中危_r10,中危,1,1,1,0.04737214371562004,0.7654789090156555,0.18714892864227295
低危_r2,低危,0,0,1,0.4285712242126465,0.1561063975095749,0.4153224229812622
低危_r5,低危,0,2,1,0.4155762493610382,0.15994633734226227,0.4244774281978607
高危_r7,高危,2,1,2,0.32722869515419006,0.3531528115272522,0.3196185231208801
高危_r10,高危,2,2,2,0.3516550362110138,0.289194792509079,0.3591502010822296
中危_r2,中危,1,1,2,0.3245236277580261,0.344035804271698,0.3314405381679535
中危_r3,中危,1,1,2,0.29640766978263855,0.3823665678501129,0.32122573256492615
低危_r9,低危,0,0,2,0.41253188252449036,0.2728234827518463,0.31464457511901855
高危_r2,高危,2,1,3,0.3488079011440277,0.3668125867843628,0.2843794822692871
高危_r6,高危,2,0,3,0.37558692693710327,0.32471486926078796,0.2996981739997864
中危_r4,中危,1,1,3,0.26221224665641785,0.4331500232219696,0.30463773012161255
低危_r6,低危,0,0,3,0.3653690218925476,0.3225712478160858,0.3120597302913666
低危_r10,低危,0,0,3,0.3507603108882904,0.30321216583251953,0.34602755308151245
高危_r5,高危,2,2,4,0.32319310307502747,0.3070785105228424,0.36972832679748535
中危_r5,中危,1,1,4,0.13910332322120667,0.5644718408584595,0.2964248061180115
中危_r9,中危,1,2,4,0.29444578289985657,0.2563181221485138,0.44923609495162964
低危_r3,低危,0,1,4,0.3495666980743408,0.43921616673469543,0.21121716499328613
低危_r8,低危,0,2,4,0.24020840227603912,0.247915118932724,0.5118765234947205
