sample_id,label_name,y_true,y_pred,fold,score_0_低危,score_1_中危,score_2_高危
高危_r4,高危,2,1,0,0.007126545687038305,0.8595431918381476,0.13333026247481403
高危_r8,高危,2,0,0,0.8658748081187699,0.08880378241175671,0.04532140946947325
中危_r6,中危,1,2,0,0.1565915170504523,0.19470547181880232,0.6487030111307454
中危_r7,中危,1,1,0,0.062235012951491864,0.8047693389275233,0.13299564812098488
低危_r4,低危,0,1,0,0.006710953461399723,0.9852988699070079,0.007990176631592318
低危_r7,低危,0,2,0,0.07773052474971147,0.005767909529827308,0.9165015657204613
高危_r3,高危,2,0,1,0.4830728116825171,0.28536784773443735,0.2315593405830455
高危_r9,高危,2,2,1,0.18429354583170918,0.3536214231162972,0.46208503105199367
中危_r8,中危,1,2,1,0.1672077964334045,0.24994002122264866,0.5828521823439469
中危_r10,中危,1,1,1,0.13507140879855808,0.4647944663720986,0.40013412482934335
低危_r2,低危,0,0,1,0.3626312446671907,0.3065157727988687,0.33085298253394063
低危_r5,低危,0,0,1,0.6087598183456571,0.13931503498887166,0.2519251466654713
高危_r7,高危,2,1,2,0.35806359528504983,0.41163021324885496,0.23030619146609538
高危_r10,高危,2,1,2,0.2395371913032652,0.3989645018278124,0.36149830686892237
中危_r2,中危,1,2,2,0.2559938166955018,0.36604582957644477,0.3779603537280535
中危_r3,中危,1,0,2,0.3639402403916651,0.3223729930550018,0.3136867665533331
低危_r9,低危,0,0,2,0.4218575674788651,0.22162182568498462,0.3565206068361502
高危_r2,高危,2,0,3,0.9516868299774799,0.048311583118965135,1.5869035550665593e-06
高危_r6,高危,2,0,3,0.9996302387879638,0.0003589746737364342,1.078653829965819e-05
中危_r4,中危,1,1,3,0.08119963125861568,0.7121557755559323,0.20664459318545197
低危_r6,低危,0,0,3,0.9921526245133147,0.004298332616890959,0.003549042869794265
低危_r10,低危,0,0,3,0.6819539423723949,0.28326146359580506,0.0347845940318
高危_r5,高危,2,2,4,0.001313344249577468,0.0035190232646876685,0.9951676324857348
中危_r5,中危,1,2,4,0.013820673559970456,0.14110197104052957,0.8450773553994999
中危_r9,中危,1,2,4,0.4533680212633988,6.466689181511502e-05,0.5465673118447861
低危_r3,低危,0,2,4,0.38280635186108736,0.0015840662389900223,0.6156095818999225
低危_r8,低危,0,2,4,0.12483829551107448,0.034566737679036716,0.8405949668098889
